
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-05-22;10.934,09;507276860024;10.547,84;687909017977;10.546,17;89956892995;10.637,62;85299596927;10.589,59;874290197006;10.583,76;370545983774;10.730,89;310106352560
2003-05-23;10.917,81;507222785999;10.533,86;687050691004;10.552,36;89846056829;10.633,38;85351824369;10.571,92;872727675286;10.570,34;370333118345;10.713,84;309865942877
2003-05-24;10.917,81;507222785999;10.533,86;687050691004;10.552,36;89846056829;10.633,38;85351824369;10.571,92;872727675286;10.570,34;370333118345;10.713,84;309865942877
2003-05-25;10.917,81;507222785999;10.533,86;687050691004;10.552,36;89846056829;10.633,38;85351824369;10.571,92;872727675286;10.570,34;370333118345;10.713,84;309865942877
2003-05-26;10.940,79;513910085472;10.561,89;688945388722;10.574,87;86979233988;10.654,44;85574944314;10.598,84;875305541413;10.598,52;371829686533;10.744,00;310665406843
2003-05-27;10.958,53;515043972733;10.573,34;690834540185;10.585,01;87124068189;10.666,35;85733827974;10.616,42;876534671421;10.614,30;372280756277;10.758,14;311378091206
2003-05-28;10.989,76;516720737249;10.581,22;691366201250;10.593,55;87224415392;10.677,05;85903059785;10.631,15;877673573596;10.625,45;372436796558;10.770,54;311702566900
2003-05-29;11.002,11;517659134636;10.587,45;691652261227;10.582,82;87108064342;10.685,47;86020158025;10.641,87;881919778842;10.638,35;372885364205;10.783,32;312279709073
2003-05-30;11.009,25;518255738104;10.592,82;693085705029;10.593,39;87296782795;10.685,73;86124215797;10.650,57;882850132176;10.643,57;373593972976;10.792,11;312768576246
2003-05-31;11.009,25;518255738104;10.592,82;693085705029;10.593,39;87296782795;10.685,73;86124215797;10.650,57;882850132176;10.643,57;373593972976;10.792,11;312768576246
2003-06-01;11.009,25;518255738104;10.592,82;693085705029;10.593,39;87296782795;10.685,73;86124215797;10.650,57;882850132176;10.643,57;373593972976;10.792,11;312768576246
2003-06-02;11.023,96;519012252691;10.613,75;694301957011;10.597,04;87326292535;10.706,58;86310545374;10.675,23;884870023374;10.658,70;373757240404;10.807,13;313208808020
2003-06-03;11.012,07;517925421110;10.603,60;693712749535;10.598,94;87320806634;10.702,90;86279048898;10.656,53;883116373253;10.650,27;373435766084;10.794,63;315215735658
2003-06-04;11.044,50;518657956431;10.626,49;694691497129;10.613,94;86637466780;10.719,07;86402983830;10.680,18;884366502074;10.671,32;373740224295;10.821,92;315167002071
2003-06-05;11.038,21;518330110652;10.616,32;690306964812;10.612,56;86167140757;10.709,57;86325986849;10.663,70;883272620871;10.660,64;373649041590;10.803,27;314657201407
2003-06-06;11.100,97;520828242006;10.656,06;692389110279;10.660,64;86477834514;10.744,12;86379887600;10.705,60;886719132516;10.701,01;374865922782;10.845,59;313878553965
2003-06-07;11.100,97;520828242006;10.656,06;692389110279;10.660,64;86477834514;10.744,12;86379887600;10.705,60;886719132516;10.701,01;374865922782;10.845,59;313878553965
2003-06-08;11.100,97;520828242006;10.656,06;692389110279;10.660,64;86477834514;10.744,12;86379887600;10.705,60;886719132516;10.701,01;374865922782;10.845,59;313878553965
2003-06-09;11.084,05;520116967661;10.642,49;691489764065;10.652,37;86467523339;10.742,34;86325501072;10.695,59;885500514452;10.688,98;374800769030;10.839,31;313588376581
2003-06-10;11.134,59;522665659863;10.676,42;692146687780;10.666,60;86589855199;10.775,21;86546167698;10.737,07;888201129577;10.727,16;374390296420;10.877,02;314394711398
2003-06-11;11.123,28;521875084597;10.675,57;692268628967;10.675,05;86729802260;10.777,61;86575940716;10.735,84;888259885756;10.729,80;374699469986;10.874,14;314514064883
2003-06-12;11.138,25;522595762263;10.665,68;691638365913;10.640,75;86344845829;10.772,34;86609040583;10.730,84;887435602981;10.728,71;374730515495;10.878,61;314660589175
2003-06-13;11.110,30;521452687005;10.657,54;691618621135;10.626,01;86246771295;10.758,47;86564473850;10.717,52;886990184810;10.710,01;374382905521;10.864,02;314366171943
2003-06-14;11.110,30;521452687005;10.657,54;691618621135;10.626,01;86246771295;10.758,47;86564473850;10.717,52;886990184810;10.710,01;374382905521;10.864,02;314366171943
2003-06-15;11.110,30;521452687005;10.657,54;691618621135;10.626,01;86246771295;10.758,47;86564473850;10.717,52;886990184810;10.710,01;374382905521;10.864,02;314366171943
2003-06-16;11.110,30;521452687005;10.657,54;691618621135;10.626,01;86246771295;10.758,47;86564473850;10.717,52;886990184810;10.710,01;374382905521;10.864,02;314366171943
2003-06-17;11.145,69;527123838080;10.679,58;693160531332;10.631,14;84634600390;10.780,94;86771823801;10.744,56;888034914441;10.735,87;375068317736;10.898,26;318037275363
2003-06-18;11.158,76;527885479265;10.675,99;693091412445;10.631,80;84741770395;10.781,34;86846043047;10.747,75;888331568996;10.733,71;375121673679;10.897,21;317458507976
2003-06-19;11.167,91;528408260209;10.682,41;696319369265;10.632,81;81199644875;10.783,53;86962528465;10.760,34;889451811135;10.740,29;375338701198;10.907,33;317820833094
2003-06-20;11.147,60;527613275731;10.671,66;696481261842;10.622,92;81137440813;10.774,67;86888457712;10.749,17;888356182537;10.731,96;375269064055;10.894,39;317581342932
2003-06-21;11.147,60;527613275731;10.671,66;696481261842;10.622,92;81137440813;10.774,67;86888457712;10.749,17;888356182537;10.731,96;375269064055;10.894,39;317581342932
2003-06-22;11.147,60;527613275731;10.671,66;696481261842;10.622,92;81137440813;10.774,67;86888457712;10.749,17;888356182537;10.731,96;375269064055;10.894,39;317581342932
2003-06-23;11.126,92;527424923090;10.657,22;695453276240;10.610,86;79382030516;10.756,91;86872976650;10.726,63;887351047339;10.715,00;374683384792;10.876,35;317050902158
2003-06-24;11.117,74;527273187015;10.655,25;695321910167;10.607,08;79382828386;10.749,28;86811143271;10.726,65;887250534255;10.709,34;374129614868;10.870,41;317041573916
2003-06-25;11.076,53;529761366380;10.633,91;693979938737;10.584,95;76520839683;10.725,76;86636157631;10.697,42;884750812846;10.682,36;373696780294;10.837,26;316300097838
2003-06-26;11.084,08;530385880285;10.639,65;694410700294;10.592,73;76626232026;10.730,64;86719182213;10.702,83;885211217240;10.684,04;373613787411;10.843,93;316683341162
2003-06-27;11.069,90;529918247079;10.626,92;688718249228;10.568,83;76474640314;10.718,26;86708076531;10.688,26;886889132199;10.673,85;373156182665;10.829,34;318607451050
2003-06-28;11.069,90;529918247079;10.626,92;688718249228;10.568,83;76474640314;10.718,26;86708076531;10.688,26;886889132199;10.673,85;373156182665;10.829,34;318607451050
2003-06-29;11.069,90;529918247079;10.626,92;688718249228;10.568,83;76474640314;10.718,26;86708076531;10.688,26;886889132199;10.673,85;373156182665;10.829,34;318607451050
2003-06-30;11.049,84;529763128038;10.607,86;688869971940;10.559,42;76594715375;10.700,13;86631955010;10.672,75;885333430812;10.657,68;374206499662;10.809,64;318623101165
2003-07-01;11.076,76;531468156723;10.622,31;689665036194;10.557,38;76646443116;10.711,83;86958795667;10.683,85;886073206525;10.665,92;374333461977;10.822,44;319001072634
2003-07-02;11.065,77;529708872591;10.619,23;689512470368;10.564,44;76699804666;10.722,65;87055964537;10.689,82;886453906001;10.664,37;374123324837;10.827,63;318771316123
2003-07-03;11.103,54;530670488553;10.630,98;689299943184;10.602,70;76976895254;10.729,72;87104217296;10.708,81;887628193614;10.684,25;374631392555;10.857,24;319744576135
2003-07-04;11.131,19;532046875000;10.644,56;690232400162;10.606,28;76518832869;10.743,10;87212996046;10.724,93;888551887701;10.703,45;375220952434;10.877,48;320085304286
2003-07-05;11.131,19;532046875000;10.644,56;690232400162;10.606,28;76518832869;10.743,10;87212996046;10.724,93;888551887701;10.703,45;375220952434;10.877,48;320085304286
2003-07-06;11.131,19;532046875000;10.644,56;690232400162;10.606,28;76518832869;10.743,10;87212996046;10.724,93;888551887701;10.703,45;375220952434;10.877,48;320085304286
2003-07-07;11.129,70;531162871626;10.638,88;689125364391;10.611,04;76330621620;10.741,26;87198081510;10.717,71;887700633750;10.703,15;375131212545;10.872,35;319008048037
2003-07-08;11.138,81;531221676702;10.652,23;689872272268;10.641,01;76544806239;10.754,95;87220949263;10.727,95;888300819812;10.715,30;374761756211;10.885,00;319293665577
2003-07-09;11.168,54;532155487968;10.679,81;690565520730;10.639,98;76542763043;10.775,52;87192430429;10.754,93;890586576816;10.740,41;375620941678;10.913,63;322749666464
2003-07-10;11.151,33;535770672143;10.670,02;690076167274;10.648,42;76530832977;10.772,46;87130495149;10.742,23;888228238628;10.727,08;375244832515;10.895,22;321345116985
2003-07-11;11.156,80;535714813424;10.680,05;690977374518;10.655,24;76622648705;10.775,76;87074314728;10.748,37;888797981461;10.734,18;375718383522;10.899,05;321441664563
2003-07-12;11.156,80;535714813424;10.680,05;690977374518;10.655,24;76622648705;10.775,76;87074314728;10.748,37;888797981461;10.734,18;375718383522;10.899,05;321441664563
2003-07-13;11.156,80;535714813424;10.680,05;690977374518;10.655,24;76622648705;10.775,76;87074314728;10.748,37;888797981461;10.734,18;375718383522;10.899,05;321441664563
2003-07-14;11.157,25;535943743836;10.674,23;690802924720;10.652,84;76734670295;10.772,56;87068294389;10.740,81;889371781190;10.732,61;375706766304;10.897,01;320916426595
2003-07-15;11.159,62;537448900326;10.683,24;692166333941;10.662,94;75298899072;10.783,18;86908069635;10.755,39;889444960530;10.737,11;375388143210;10.909,03;321602282629
2003-07-16;11.142,26;536789173443;10.680,43;692121004564;10.655,31;75300999770;10.776,47;86833427416;10.746,52;888915582037;10.737,95;375504244791;10.907,77;320854802774
2003-07-17;11.147,47;538622345356;10.674,21;686043401726;10.646,83;73628406689;10.769,68;86799957527;10.739,33;888196030625;10.733,87;375321083775;10.899,29;322857739474
2003-07-18;11.133,39;538009596655;10.667,24;685878790967;10.637,16;73588932329;10.763,04;86790953867;10.731,58;887856995339;10.726,77;375182200423;10.890,57;322545236967
2003-07-19;11.133,39;538009596655;10.667,24;685878790967;10.637,16;73588932329;10.763,04;86790953867;10.731,58;887856995339;10.726,77;375182200423;10.890,57;322545236967
2003-07-20;11.133,39;538009596655;10.667,24;685878790967;10.637,16;73588932329;10.763,04;86790953867;10.731,58;887856995339;10.726,77;375182200423;10.890,57;322545236967
2003-07-21;11.148,07;539031553625;10.673,58;687217340328;10.637,44;72256456758;10.768,00;86913803222;10.735,30;887016552776;10.733,67;375737597643;10.897,21;323061663673
2003-07-22;11.153,52;539362343652;10.670,86;687096608764;10.649,95;72390673802;10.766,06;86908321907;10.728,81;886311939894;10.735,76;375471586104;10.892,48;322994878031
2003-07-23;11.160,00;540373487530;10.670,01;687160548710;10.654,74;72438841977;10.774,44;86997598635;10.734,93;886941554546;10.744,29;376101120334;10.892,75;322836950352
2003-07-24;11.213,93;543220271925;10.714,15;690061854549;10.696,80;72661391700;10.814,70;87400953103;10.786,89;891261392271;10.785,47;377556662283;10.946,45;324501944805
2003-07-25;11.214,16;543552255901;10.710,00;689747439113;10.697,39;72691340174;10.816,77;87512547489;10.782,55;890992856890;10.782,89;377884379481;10.943,73;324258690854
2003-07-26;11.214,16;543552255901;10.710,00;689747439113;10.697,39;72691340174;10.816,77;87512547489;10.782,55;890992856890;10.782,89;377884379481;10.943,73;324258690854
2003-07-27;11.214,16;543552255901;10.710,00;689747439113;10.697,39;72691340174;10.816,77;87512547489;10.782,55;890992856890;10.782,89;377884379481;10.943,73;324258690854
2003-07-28;11.234,35;545081238405;10.732,97;692050215388;10.744,28;73022504285;10.847,57;87796865976;10.805,14;892664933760;10.810,13;378828510497;10.966,54;324911851498
2003-07-29;11.238,85;545373395517;10.726,04;691344808505;10.743,34;73024949544;10.838,64;87750243139;10.801,49;892185553782;10.803,91;378608374296;10.962,54;325201804934
2003-07-30;11.257,07;546159068515;10.753,49;693790298665;10.755,64;73263424848;10.868,61;87967575073;10.827,45;898031790577;10.832,68;380012721475;10.996,20;325844858676
2003-07-31;11.245,25;545728808814;10.740,50;693771922986;10.723,83;73265289998;10.847,82;88028248164;10.812,84;897085287015;10.814,43;379644673323;10.984,77;325645782402
2003-08-01;11.226,92;544769690172;10.741,71;693855988418;10.734,65;73339268048;10.854,10;87855540941;10.813,50;896963112466;10.813,67;379435424354;10.980,48;325518647958
2003-08-02;11.226,92;544769690172;10.741,71;693855988418;10.734,65;73339268048;10.854,10;87855540941;10.813,50;896963112466;10.813,67;379435424354;10.980,48;325518647958
2003-08-03;11.226,92;544769690172;10.741,71;693855988418;10.734,65;73339268048;10.854,10;87855540941;10.813,50;896963112466;10.813,67;379435424354;10.980,48;325518647958
2003-08-04;11.252,34;545981209743;10.752,80;694121806471;10.738,57;72798538274;10.865,02;87943302294;10.835,21;899094608755;10.826,46;379901909661;11.002,31;325209661726
2003-08-05;11.278,50;546258770889;10.782,42;696104928101;10.807,53;73049076294;10.897,07;88193430229;10.853,49;900396842550;10.856,55;379821630552;11.021,56;325093419556
2003-08-06;11.249,41;548680125618;10.761,70;694226052077;10.786,91;72908792953;10.874,10;87928049546;10.842,16;899288595179;10.837,89;378962971219;11.003,38;324518679595
2003-08-07;11.219,31;544294957582;10.729,95;683130611784;10.732,94;72446857695;10.844,21;87707717588;10.807,73;895991623694;10.803,92;377540590958;10.970,63;320229531184
2003-08-08;11.215,47;546929663129;10.723,20;681075482718;10.752,40;72577158726;10.840,91;87450947283;10.805,98;894902340186;10.798,65;376929685003;10.964,30;319503916675
2003-08-09;11.215,47;546929663129;10.723,20;681075482718;10.752,40;72577158726;10.840,91;87450947283;10.805,98;894902340186;10.798,65;376929685003;10.964,30;319503916675
2003-08-10;11.215,47;546929663129;10.723,20;681075482718;10.752,40;72577158726;10.840,91;87450947283;10.805,98;894902340186;10.798,65;376929685003;10.964,30;319503916675
2003-08-11;11.224,50;547570835068;10.725,93;681057090608;10.752,60;72565707259;10.842,86;87448057563;10.807,91;891345335757;10.806,34;377356195589;10.972,52;319991198570
2003-08-12;11.254,72;547933922185;10.753,70;682999222867;10.759,02;72582677391;10.862,17;87568149241;10.835,66;893046014911;10.829,92;378166428882;10.999,52;320180993973
2003-08-13;11.282,08;549530707646;10.776,16;684611397764;10.781,37;72717443981;10.886,30;87785234141;10.859,48;895436370165;10.855,13;379175144872;11.023,21;320029706911
2003-08-14;11.299,25;550508687811;10.793,87;685876253750;10.818,61;72995839541;10.911,04;88067746697;10.876,69;896816068526;10.879,23;380099897866;11.042,09;320780563298
2003-08-15;11.299,25;550508687811;10.793,87;685876253750;10.818,61;72995839541;10.911,04;88067746697;10.876,69;896816068526;10.879,23;380099897866;11.042,09;320780563298
2003-08-16;11.299,25;550508687811;10.793,87;685876253750;10.818,61;72995839541;10.911,04;88067746697;10.876,69;896816068526;10.879,23;380099897866;11.042,09;320780563298
2003-08-17;11.299,25;550508687811;10.793,87;685876253750;10.818,61;72995839541;10.911,04;88067746697;10.876,69;896816068526;10.879,23;380099897866;11.042,09;320780563298
2003-08-18;11.287,56;551250682615;10.783,04;684690395317;10.827,32;71565160237;10.911,49;87928505594;10.868,77;895148136872;10.876,84;379119424523;11.038,23;319960808269
2003-08-19;11.314,86;552414492923;10.800,84;685945187530;10.831,06;71619890641;10.923,88;88088520870;10.888,87;896866536593;10.892,60;379701050257;11.060,24;320702025652
2003-08-20;11.338,18;554168915044;10.835,24;688038363024;10.864,59;70508265169;10.950,17;88342693652;10.919,45;899851237650;10.918,71;379779800394;11.088,28;321298542805
2003-08-21;11.330,79;553800234796;10.833,22;689100568527;10.854,79;70461682374;10.945,38;88377782638;10.924,34;900400331698;10.914,64;379923981823;11.090,04;321384163279
2003-08-22;11.318,72;553614812513;10.823,64;688720732414;10.895,07;70736043515;10.954,27;88523821596;10.905,94;898946077314;10.912,35;379939534390;11.074,70;320648203579
2003-08-23;11.318,72;553614812513;10.823,64;688720732414;10.895,07;70736043515;10.954,27;88523821596;10.905,94;898946077314;10.912,35;379939534390;11.074,70;320648203579
2003-08-24;11.318,72;553614812513;10.823,64;688720732414;10.895,07;70736043515;10.954,27;88523821596;10.905,94;898946077314;10.912,35;379939534390;11.074,70;320648203579
2003-08-25;11.312,25;553840272264;10.826,20;688947312767;10.887,28;70685580610;10.943,65;88455319719;10.899,35;898776553279;10.903,29;379694001622;11.066,40;320651800158
2003-08-26;11.301,21;553456934382;10.821,63;688537837070;10.838,52;70395125260;10.926,83;88364612766;10.890,16;897872640885;10.888,07;379190942290;11.057,13;320431098837
2003-08-27;11.288,55;553286989792;10.804,45;688481951027;10.832,38;70511508978;10.909,98;88339399149;10.880,20;897257133375;10.870,49;379331800904;11.040,04;319078565406
2003-08-28;11.299,65;551416479673;10.810,91;677157168145;10.832,22;70580309384;10.917,62;88421802914;10.889,76;900958788854;10.876,88;379297123545;11.050,70;319622801540
2003-08-29;11.335,09;553766629522;10.805,36;677727319265;10.827,56;70921323955;10.914,71;88532555174;10.884,09;901118873928;10.875,39;379601316824;11.054,72;321570108769
2003-08-30;11.335,09;553766629522;10.805,36;677727319265;10.827,56;70921323955;10.914,71;88532555174;10.884,09;901118873928;10.875,39;379601316824;11.054,72;321570108769
2003-08-31;11.335,09;553766629522;10.805,36;677727319265;10.827,56;70921323955;10.914,71;88532555174;10.884,09;901118873928;10.875,39;379601316824;11.054,72;321570108769
2003-09-01;11.351,19;553305420456;10.833,51;679315924088;10.849,51;71063534435;10.943,65;88756329069;10.913,17;897040130583;10.901,74;380381373742;11.081,09;322337237514
2003-09-02;11.330,66;550912511020;10.841,48;679974566060;10.843,22;71021731028;10.948,06;88778474527;10.918,71;897214927259;10.912,06;379313817673;11.089,42;322749395239
2003-09-03;11.311,73;550139498423;10.824,37;677739552395;10.840,89;70450834428;10.936,96;88756342344;10.903,95;895591631892;10.895,28;378672037576;11.074,06;320023719628
2003-09-04;11.303,59;549455189434;10.823,74;677762059294;10.822,09;69985953431;10.925,61;88320075344;10.892,86;894619020989;10.884,69;377813963937;11.066,61;319813606504
2003-09-05;11.279,77;547706628116;10.805,55;676060043466;10.800,66;69930874198;10.901,91;88140137043;10.872,99;891312080727;10.866,03;377186971509;11.044,60;316289272928
2003-09-06;11.279,77;547706628116;10.805,55;676060043466;10.800,66;69930874198;10.901,91;88140137043;10.872,99;891312080727;10.866,03;377186971509;11.044,60;316289272928
2003-09-07;11.279,77;547706628116;10.805,55;676060043466;10.800,66;69930874198;10.901,91;88140137043;10.872,99;891312080727;10.866,03;377186971509;11.044,60;316289272928
2003-09-08;11.290,32;548075460964;10.827,61;677376309198;10.805,51;69822738343;10.917,89;87783192162;10.887,52;892282685649;10.884,45;377183360009;11.059,05;316699453096
2003-09-09;11.320,47;547841774501;10.839,26;676968319661;10.822,87;69895207393;10.928,57;87887202405;10.899,66;892901400343;10.899,97;377672742789;11.070,93;316534527047
2003-09-10;11.346,95;549187720629;10.863,96;678602267372;10.840,02;70046289153;10.953,66;88101771875;10.923,05;894017590463;10.922,68;378493058198;11.091,39;316130923977
2003-09-11;11.317,36;548014695730;10.842,68;677382281685;10.809,85;69848997642;10.931,39;87932632453;10.906,57;892475991226;10.897,79;377649397892;11.074,35;315515246257
2003-09-12;11.284,37;546336084948;10.811,68;675208722264;10.789,66;68848708227;10.909,91;87774124536;10.880,26;891135798416;10.876,46;376968250836;11.045,96;314351706481
2003-09-13;11.284,37;546336084948;10.811,68;675208722264;10.789,66;68848708227;10.909,91;87774124536;10.880,26;891135798416;10.876,46;376968250836;11.045,96;314351706481
2003-09-14;11.284,37;546336084948;10.811,68;675208722264;10.789,66;68848708227;10.909,91;87774124536;10.880,26;891135798416;10.876,46;376968250836;11.045,96;314351706481
2003-09-15;11.285,14;546348982514;10.814,03;675453199049;10.759,14;68652285013;10.893,63;87663237490;10.880,63;890009794213;10.871,41;376787452447;11.052,25;314497449494
2003-09-16;11.280,80;547577207635;10.814,99;661923162894;10.746,04;65665812674;10.885,29;87037693299;10.874,69;887331244054;10.865,72;372985931657;11.045,02;313993464802
2003-09-17;11.272,75;546931982809;10.796,15;661233232129;10.747,70;65682881199;10.876,33;86966012272;10.857,47;885824709085;10.852,77;372463535451;11.031,29;313950514662
2003-09-18;11.272,75;546931982809;10.796,15;661233232129;10.747,70;65682881199;10.876,33;86966012272;10.857,47;885824709085;10.852,77;372463535451;11.031,29;313950514662
2003-09-19;11.272,75;546931982809;10.796,15;661233232129;10.747,70;65682881199;10.876,33;86966012272;10.857,47;885824709085;10.852,77;372463535451;11.031,29;313950514662
2003-09-20;11.272,75;546931982809;10.796,15;661233232129;10.747,70;65682881199;10.876,33;86966012272;10.857,47;885824709085;10.852,77;372463535451;11.031,29;313950514662
2003-09-21;11.272,75;546931982809;10.796,15;661233232129;10.747,70;65682881199;10.876,33;86966012272;10.857,47;885824709085;10.852,77;372463535451;11.031,29;313950514662
2003-09-22;11.305,94;548739319228;10.825,64;663174467200;10.773,29;65856413745;10.900,04;87184642151;10.881,93;888018838493;10.880,21;373424760969;11.055,30;313091700863
2003-09-23;11.286,62;548094759612;10.807,08;662248208503;10.778,53;65941923905;10.893,06;87126243416;10.861,45;886359825181;10.877,23;373712063312;11.042,65;312805718140
2003-09-24;11.282,50;547098435505;10.797,87;661655799765;10.743,42;65793944193;10.876,85;87226069034;10.852,69;885723098958;10.864,62;373298555526;11.036,92;312986474061
2003-09-25;11.331,62;550273330438;10.842,85;664377894867;10.774,02;66011564324;10.916,70;87623538836;10.898,41;889300798666;10.907,41;374760865828;11.080,75;314378497105
2003-09-26;11.321,72;550102784932;10.837,94;665116357209;10.757,69;65951968080;10.908,33;87629130826;10.895,53;889467471662;10.906,88;375290186855;11.077,95;313593847253
2003-09-27;11.321,72;550102784932;10.837,94;665116357209;10.757,69;65951968080;10.908,33;87629130826;10.895,53;889467471662;10.906,88;375290186855;11.077,95;313593847253
2003-09-28;11.321,72;550102784932;10.837,94;665116357209;10.757,69;65951968080;10.908,33;87629130826;10.895,53;889467471662;10.906,88;375290186855;11.077,95;313593847253
2003-09-29;11.347,44;552364466407;10.858,41;667097457738;10.778,36;66161770100;10.936,25;87934817419;10.922,81;892119590286;10.940,23;376286644520;11.104,80;314551478369
2003-09-30;11.347,20;552769416025;10.847,97;667562243109;10.776,88;66673334728;10.938,93;88262877710;10.929,28;894400576687;10.938,87;377145885089;11.108,96;318615449444
2003-10-01;11.315,27;551438514827;10.834,89;663432877434;10.761,93;66578170477;10.929,08;88183352481;10.915,05;893086620099;10.921,10;376259214674;11.100,21;318364523852
2003-10-02;11.340,54;552296334365;10.858,60;664914047642;10.768,68;66627175383;10.948,33;88377527702;10.941,62;895013036861;10.939,38;376798982263;11.128,67;319129582455
2003-10-03;11.403,03;555186689849;10.908,27;666703855610;10.811,72;66893397428;10.985,06;88675403098;10.987,21;898234928764;10.982,03;377890292730;11.172,40;319519974529
2003-10-04;11.403,03;555186689849;10.908,27;666703855610;10.811,72;66893397428;10.985,06;88675403098;10.987,21;898234928764;10.982,03;377890292730;11.172,40;319519974529
2003-10-05;11.403,03;555186689849;10.908,27;666703855610;10.811,72;66893397428;10.985,06;88675403098;10.987,21;898234928764;10.982,03;377890292730;11.172,40;319519974529
2003-10-06;11.385,47;554304984829;10.897,34;664536101137;10.820,74;66405668711;10.982,68;88238036817;10.974,90;897167729875;10.978,06;377654282955;11.162,63;319222956968
2003-10-07;11.427,46;555647267525;10.926,36;665903530524;10.837,82;66555762160;11.007,12;88498866714;10.998,31;899500139987;11.005,74;376522253708;11.191,96;316943551622
2003-10-08;11.407,93;554604144666;10.898,04;662916437756;10.834,66;66554260123;10.989,93;88274284692;10.975,62;897275177466;10.996,78;375747296644;11.171,65;314803836796
2003-10-09;11.393,76;553921156590;10.886,42;662217274355;10.823,78;66487625002;10.981,36;88199576793;10.964,93;895779544822;10.987,06;375488005740;11.165,86;314711619574
2003-10-10;11.441,06;556256203457;10.912,09;663894586372;10.843,45;65693398753;11.000,26;88192936778;10.989,25;896976196421;11.009,99;376423068801;11.193,56;314604238629
2003-10-11;11.441,06;556256203457;10.912,09;663894586372;10.843,45;65693398753;11.000,26;88192936778;10.989,25;896976196421;11.009,99;376423068801;11.193,56;314604238629
2003-10-12;11.441,06;556256203457;10.912,09;663894586372;10.843,45;65693398753;11.000,26;88192936778;10.989,25;896976196421;11.009,99;376423068801;11.193,56;314604238629
2003-10-13;11.471,39;558258936748;10.943,75;666177338790;10.865,42;65889430901;11.022,84;88451058146;11.012,83;893219487398;11.032,05;377494195863;11.218,13;315634084058
2003-10-14;11.490,66;559641488776;10.954,66;659494954743;10.899,36;66182732654;11.041,65;88649524037;11.027,11;894520272192;11.053,70;378387190880;11.231,40;315614638953
2003-10-15;11.521,82;561644108628;10.989,46;662098859493;10.945,81;65812838857;11.072,82;87972145814;11.059,58;896077371425;11.085,33;378145301851;11.267,93;314554628120
2003-10-16;11.607,22;565874949002;11.040,26;665417776503;10.971,23;66029339670;11.109,25;88470793792;11.100,24;899804531971;11.124,54;379891399304;11.315,46;316222521128
2003-10-17;11.555,77;563864117965;11.019,13;664445563794;10.960,72;66037791554;11.094,83;88458962521;11.075,40;897917361558;11.106,67;379430744051;11.294,02;314447775609
2003-10-18;11.555,77;563864117965;11.019,13;664445563794;10.960,72;66037791554;11.094,83;88458962521;11.075,40;897917361558;11.106,67;379430744051;11.294,02;314447775609
2003-10-19;11.555,77;563864117965;11.019,13;664445563794;10.960,72;66037791554;11.094,83;88458962521;11.075,40;897917361558;11.106,67;379430744051;11.294,02;314447775609
2003-10-20;11.597,28;566015929891;11.045,84;666271251573;10.968,09;66081823358;11.116,01;88717350868;11.095,82;899913430559;11.135,47;380960743484;11.323,50;315609697312
2003-10-21;11.571,39;565002537397;11.033,81;665990559871;10.964,60;66283781702;11.108,74;88760787991;11.086,59;899773383583;11.126,33;379171979127;11.313,73;315532892408
2003-10-22;11.590,94;564421745404;11.045,81;666946497731;10.982,93;66545921548;11.117,58;88862085218;11.097,69;901038485328;11.138,10;379795469340;11.330,27;313705758020
2003-10-23;11.594,61;565241043092;11.054,34;667696192625;11.000,04;66705619639;11.122,94;88894151412;11.103,19;901604860169;11.142,24;380089920393;11.338,05;314156718045
2003-10-24;11.514,78;561527736431;11.010,62;665167665445;10.979,66;66593410427;11.089,29;88729185895;11.060,28;898795411023;11.101,71;378500205286;11.282,92;310938362713
2003-10-25;11.514,78;561527736431;11.010,62;665167665445;10.979,66;66593410427;11.089,29;88729185895;11.060,28;898795411023;11.101,71;378500205286;11.282,92;310938362713
2003-10-26;11.514,78;561527736431;11.010,62;665167665445;10.979,66;66593410427;11.089,29;88729185895;11.060,28;898795411023;11.101,71;378500205286;11.282,92;310938362713
2003-10-27;11.545,75;563274144070;11.010,81;667575756300;10.946,14;66414310859;11.075,43;88683198359;11.059,65;893263055586;11.094,52;379052739474;11.283,29;310926791492
2003-10-28;11.562,97;564575086144;11.022,07;668231634946;10.957,93;66575050376;11.082,82;88776112848;11.076,92;894619308956;11.107,87;379502111831;11.302,40;309352419943
2003-10-29;11.545,38;562206272310;11.011,86;667624849193;10.946,62;66522811682;11.075,68;88794252923;11.064,60;893654182469;11.099,95;379234158630;11.288,12;309018160114
2003-10-30;11.538,77;562276596604;11.022,36;668083514108;10.956,65;66609524746;11.081,87;88843294230;11.065,00;897012460113;11.106,20;379295566666;11.292,81;307733058490
2003-10-31;11.453,88;558369154918;10.980,16;665933322848;10.916,94;66632093929;11.041,99;88523366950;11.019,06;893400581429;11.063,64;378338558176;11.246,58;309757798360
2003-11-01;11.453,88;558369154918;10.980,16;665933322848;10.916,94;66632093929;11.041,99;88523366950;11.019,06;893400581429;11.063,64;378338558176;11.246,58;309757798360
