
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-04-10;43.111,48;3640467381102;45.089,08;4565172211188;46.226,17;5752023083553;44.149,10;1195823804076;42.089,62;493204326183;45.264,32;3734359603872;46.449,55;15687135521
2020-04-11;43.111,48;3640467381102;45.089,08;4565172211188;46.226,17;5752023083553;44.149,10;1195823804076;42.089,62;493204326183;45.264,32;3734359603872;46.449,55;15687135521
2020-04-12;43.111,48;3640467381102;45.089,08;4565172211188;46.226,17;5752023083553;44.149,10;1195823804076;42.089,62;493204326183;45.264,32;3734359603872;46.449,55;15687135521
2020-04-13;43.147,77;3677798676546;45.172,80;4599180746316;46.279,02;5935225639592;44.183,88;1249727000660;42.137,82;496268871392;45.364,91;3757473417995;46.430,05;16446185979
2020-04-14;43.370,82;3719593874022;45.418,66;4638873927296;46.497,84;5986244140001;44.405,75;1261681124229;42.391,82;500576719193;45.599,92;3786069186687;46.717,30;17099791411
2020-04-15;44.156,71;3802107065229;46.228,76;4728568815539;47.351,23;6111464143291;45.210,35;1287845776149;43.139,16;511123581122;46.426,93;3859417949057;47.476,15;19536195275
2020-04-16;44.044,54;3801344322027;46.063,64;4722565437682;47.185,51;6100603961922;45.033,33;1285143665268;43.069,89;510639085958;46.297,63;3853030097456;47.282,23;19667551270
2020-04-17;43.838,58;3796971246931;45.875,74;4717633474775;46.984,94;6094554350294;44.859,99;1284388201374;42.893,90;509036587952;46.103,09;3843841420091;47.017,47;19687287772
2020-04-18;43.838,58;3796971246931;45.875,74;4717633474775;46.984,94;6094554350294;44.859,99;1284388201374;42.893,90;509036587952;46.103,09;3843841420091;47.017,47;19687287772
2020-04-19;43.838,58;3796971246931;45.875,74;4717633474775;46.984,94;6094554350294;44.859,99;1284388201374;42.893,90;509036587952;46.103,09;3843841420091;47.017,47;19687287772
2020-04-20;44.380,67;3856643456839;46.448,19;4786244085580;47.562,06;6193326373068;45.437,48;1304554045116;43.416,06;516229048923;46.674,75;3897807299933;47.654,55;20036620193
2020-04-21;44.197,41;3861831493430;46.237,98;4786525393579;47.315,43;6192465360031;45.273,10;1309589940708;43.224,67;516255571319;46.469,33;3890933332207;47.474,36;20077965151
2020-04-22;43.691,51;3828834491941;45.670,38;4738737520163;46.750,10;6131998683171;44.662,42;1295382758633;42.740,36;511236692515;45.911,52;3850763353148;46.824,59;19977681968
2020-04-23;43.877,81;3854463408017;45.879,79;4770251062164;46.963,92;6177196635249;44.894,20;1305674897254;42.915,87;514313791753;46.112,00;3871302568264;47.062,71;20217873957
2020-04-24;43.980,51;3870485465710;46.031,00;4789442291417;47.094,77;6192042038669;45.048,92;1312389739193;43.027,35;516310578437;46.270,42;3888677423989;47.231,45;20317998591
2020-04-25;43.980,51;3870485465710;46.031,00;4789442291417;47.094,77;6192042038669;45.048,92;1312389739193;43.027,35;516310578437;46.270,42;3888677423989;47.231,45;20317998591
2020-04-26;43.980,51;3870485465710;46.031,00;4789442291417;47.094,77;6192042038669;45.048,92;1312389739193;43.027,35;516310578437;46.270,42;3888677423989;47.231,45;20317998591
2020-04-27;43.821,41;3836517788951;45.820,39;4757768208571;46.917,11;6149736887369;44.871,33;1304323612331;42.849,24;514107066064;46.052,89;3867759656011;47.035,83;20028365517
2020-04-28;44.342,40;3883404563307;46.365,33;4814717765863;47.450,87;6220306004255;45.453,76;1321872365824;43.362,82;520508527539;46.617,57;3916214952311;47.631,65;20433692418
2020-04-29;44.497,95;3915764772589;46.566,92;4852099229855;47.629,61;6252489353738;45.677,50;1329613670626;43.513,73;523231494064;46.798,57;3936892779485;47.817,90;20578751106
2020-04-30;44.639,24;3923773137209;46.738,16;4862499527651;47.799,53;6264110854859;45.941,49;1335159582652;43.632,19;524171207061;46.990,79;3944855806725;48.050,47;20700626977
2020-05-01;44.639,24;3923773137209;46.738,16;4862499527651;47.799,53;6264110854859;45.941,49;1335159582652;43.632,19;524171207061;46.990,79;3944855806725;48.050,47;20700626977
2020-05-02;44.639,24;3923773137209;46.738,16;4862499527651;47.799,53;6264110854859;45.941,49;1335159582652;43.632,19;524171207061;46.990,79;3944855806725;48.050,47;20700626977
2020-05-03;44.639,24;3923773137209;46.738,16;4862499527651;47.799,53;6264110854859;45.941,49;1335159582652;43.632,19;524171207061;46.990,79;3944855806725;48.050,47;20700626977
2020-05-04;44.015,39;3879048889904;46.095,81;4802574056182;47.123,32;6180830905503;45.262,57;1315007501216;43.067,29;517265477315;46.397,39;3894382787648;47.326,46;22723661251
2020-05-05;43.606,42;3850221727677;45.616,60;4755572347674;46.663,23;6127343322658;44.779,90;1302554588964;42.624,24;512089286776;45.885,36;3853014485912;46.850,93;22562855459
2020-05-06;43.722,31;3871768870002;45.746,08;4778077627933;46.819,50;6159558689292;44.884,46;1308511556715;42.744,94;514217598863;46.051,74;3867205993990;46.945,01;22720822896
2020-05-07;43.946,95;3893672126623;45.986,80;4804826679619;47.091,52;6194846656046;45.091,53;1315931577371;42.969,37;517184161796;46.270,87;3886904679881;47.137,77;22866881454
2020-05-08;44.071,49;3893475145449;46.126,85;4820019530367;47.234,74;6209697166449;45.240,82;1321671294013;43.107,71;518449038087;46.418,11;3900225686252;47.294,28;22934922255
2020-05-09;44.071,49;3893475145449;46.126,85;4820019530367;47.234,74;6209697166449;45.240,82;1321671294013;43.107,71;518449038087;46.418,11;3900225686252;47.294,28;22934922255
2020-05-10;44.071,49;3893475145449;46.126,85;4820019530367;47.234,74;6209697166449;45.240,82;1321671294013;43.107,71;518449038087;46.418,11;3900225686252;47.294,28;22934922255
2020-05-11;44.037,78;3893010702845;46.077,76;4819016758589;47.171,13;6206220115558;45.255,39;1323968405269;43.052,46;518029954566;46.385,62;3901707060237;47.266,38;23028357969
2020-05-12;43.811,09;3873450464419;45.831,84;4797055239345;46.941,36;6176596140057;45.040,20;1319139817187;42.836,71;515662262548;46.156,73;3881823836614;47.021,02;22930978221
2020-05-13;43.471,43;3813505265805;45.447,67;4520823749777;46.573,48;5826508043136;44.657,96;1244442597305;42.413,40;485546170668;45.786,20;3660697899911;46.630,99;21662742656
2020-05-14;42.856,48;3573940017849;44.801,50;4228339980299;45.937,67;5449985422767;43.934,86;1161875053372;41.799,68;454023048570;45.105,97;3438222764621;45.947,95;20287209339
2020-05-15;42.782,52;3382641804545;44.737,67;4005805771140;45.825,88;5155137637592;43.880,69;1098766302717;41.741,57;439527589233;45.035,18;3388587355942;45.952,61;20799506449
2020-05-16;42.782,52;3382641804545;44.737,67;4005805771140;45.825,88;5155137637592;43.880,69;1098766302717;41.741,57;439527589233;45.035,18;3388587355942;45.952,61;20799506449
2020-05-17;42.782,52;3382641804545;44.737,67;4005805771140;45.825,88;5155137637592;43.880,69;1098766302717;41.741,57;439527589233;45.035,18;3388587355942;45.952,61;20799506449
2020-05-18;43.016,19;3221666932504;44.966,97;3924557914577;46.103,18;4912716554909;44.096,78;1045881528810;41.981,46;440476223134;45.299,44;3397255785057;46.147,80;19888868451
2020-05-19;43.775,73;3105597428345;45.743,35;3982005364860;46.872,50;4731623427596;44.998,52;1011065974489;42.664,52;446671125502;46.110,65;3452307132707;47.111,03;19238464602
2020-05-20;43.770,69;3047058679308;45.753,67;3987742914774;46.910,53;4660171181699;45.035,88;958902031470;42.702,36;446574567164;46.154,09;3454397700060;47.074,21;18209804669
2020-05-21;43.770,69;3047058679308;45.753,67;3987742914774;46.910,53;4660171181699;45.035,88;958902031470;42.702,36;446574567164;46.154,09;3454397700060;47.074,21;18209804669
2020-05-22;43.367,70;3013539278005;45.378,38;3951415533299;46.491,00;4611709009816;44.706,59;930040126265;42.295,33;442066714656;45.791,31;3424274677197;46.676,44;17268974839
2020-05-23;43.367,70;3013539278005;45.378,38;3951415533299;46.491,00;4611709009816;44.706,59;930040126265;42.295,33;442066714656;45.791,31;3424274677197;46.676,44;17268974839
2020-05-24;43.367,70;3013539278005;45.378,38;3951415533299;46.491,00;4611709009816;44.706,59;930040126265;42.295,33;442066714656;45.791,31;3424274677197;46.676,44;17268974839
2020-05-25;43.249,00;2998599217472;45.229,66;3926117020417;46.341,74;4593557427948;44.544,08;925406376959;42.184,85;440613659958;45.649,27;3411611145077;46.536,83;17225790181
2020-05-26;43.416,36;3006573279613;45.398,42;3938708252050;46.516,86;4608369124478;44.708,17;927898850568;42.354,93;442308610906;45.844,02;3425055786214;46.724,08;17274809526
2020-05-27;43.813,24;3034492933584;45.871,14;3978351732227;46.957,20;4651985150910;45.181,10;937423844109;42.769,26;446615169456;46.292,41;3458477524465;47.185,07;17458758723
