
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-04-11;38.878,47;3938925762088;40.228,03;3551985169456;41.210,83;5649125466398;38.631,18;2938949895420;38.558,90;1546764421569;38.457,46;4871075841310;39.885,59;12166857962
2020-04-12;38.878,47;3938925762088;40.228,03;3551985169456;41.210,83;5649125466398;38.631,18;2938949895420;38.558,90;1546764421569;38.457,46;4871075841310;39.885,59;12166857962
2020-04-13;39.039,02;3968283834741;40.418,67;3580970436735;41.373,34;5764924141867;38.790,96;2951229105693;38.741,60;1554899264230;38.671,63;4903438653220;40.013,51;12262758558
2020-04-14;39.222,17;3999947028453;40.618,85;3605075841121;41.575,24;5802236443756;38.981,91;2977384217382;38.945,21;1568912523509;38.856,27;4933672888659;40.206,99;12582761690
2020-04-15;39.775,57;4065482613980;41.206,87;3661376445678;42.166,42;5894891631109;39.574,74;3034421547952;39.487,14;1603551441658;39.401,41;5007997504585;40.713,60;15731664167
2020-04-16;39.744,47;4065266653859;41.088,04;3653094526248;42.095,72;5888494387811;39.450,56;3024933030287;39.441,92;1604643562170;39.321,17;4998600865840;40.601,49;15828029053
2020-04-17;39.603,43;4053550990500;40.961,81;3645216444148;41.971,73;5881505584315;39.307,35;3013960581257;39.313,29;1600223233212;39.191,84;4985394920291;40.422,80;15752008911
2020-04-18;39.603,43;4053550990500;40.961,81;3645216444148;41.971,73;5881505584315;39.307,35;3013960581257;39.313,29;1600223233212;39.191,84;4985394920291;40.422,80;15752008911
2020-04-19;39.603,43;4053550990500;40.961,81;3645216444148;41.971,73;5881505584315;39.307,35;3013960581257;39.313,29;1600223233212;39.191,84;4985394920291;40.422,80;15752008911
2020-04-20;39.994,85;4100108519582;41.385,60;3688707483857;42.384,85;5950571693187;39.719,63;3045507553049;39.705,69;1616290776342;39.600,16;5038680561763;40.851,46;15985007430
2020-04-21;39.926,74;4100539588160;41.288,27;3688569229023;42.268,78;5948881138761;39.660,21;3039812616765;39.616,06;1613074969689;39.530,64;5032379560779;40.754,85;15949522876
2020-04-22;39.566,14;4067658484990;40.850,59;3652914872306;41.869,03;5897941381026;39.217,16;3005521559298;39.224,49;1597127911188;39.126,06;4981963254391;40.270,08;15503524072
2020-04-23;39.706,41;4087257505585;41.021,82;3672126396349;42.002,52;5921399840501;39.381,26;3017299200761;39.366,60;1602914227914;39.263,22;5000907508248;40.451,38;15592794284
2020-04-24;39.828,76;4098498845215;41.163,94;3682709131702;42.128,37;5931083112892;39.514,95;3024194212135;39.487,58;1607761619056;39.400,10;5014441038656;40.589,23;15651786105
2020-04-25;39.828,76;4098498845215;41.163,94;3682709131702;42.128,37;5931083112892;39.514,95;3024194212135;39.487,58;1607761619056;39.400,10;5014441038656;40.589,23;15651786105
2020-04-26;39.828,76;4098498845215;41.163,94;3682709131702;42.128,37;5931083112892;39.514,95;3024194212135;39.487,58;1607761619056;39.400,10;5014441038656;40.589,23;15651786105
2020-04-27;39.701,46;4070944177018;41.021,32;3666446018145;42.019,97;5902719105794;39.383,15;3011186689856;39.363,59;1602537208591;39.245,96;4993453014903;40.450,17;15579437502
2020-04-28;40.070,77;4108040166632;41.421,91;3702073148736;42.393,56;5954776543397;39.797,17;3041710613509;39.749,80;1618459864747;39.633,49;5042658880602;40.856,32;19700342797
2020-04-29;40.207,03;4124890188893;41.579,22;3717332950340;42.535,24;5976509450254;39.975,58;3055597745528;39.892,39;1624435424558;39.802,90;5064453159692;41.023,57;19689391171
2020-04-30;40.352,10;4139645651456;41.739,62;3734379516271;42.689,61;5983119839395;40.198,93;3070956816618;40.041,34;1629408631367;39.985,94;5080134434392;41.216,25;19814749462
2020-05-01;40.352,10;4139645651456;41.739,62;3734379516271;42.689,61;5983119839395;40.198,93;3070956816618;40.041,34;1629408631367;39.985,94;5080134434392;41.216,25;19814749462
2020-05-02;40.352,10;4139645651456;41.739,62;3734379516271;42.689,61;5983119839395;40.198,93;3070956816618;40.041,34;1629408631367;39.985,94;5080134434392;41.216,25;19814749462
2020-05-03;40.352,10;4139645651456;41.739,62;3734379516271;42.689,61;5983119839395;40.198,93;3070956816618;40.041,34;1629408631367;39.985,94;5080134434392;41.216,25;19814749462
2020-05-04;40.060,84;4111566001362;41.447,92;3714823972628;42.373,85;5940831184582;39.879,69;3043301079271;39.769,03;1616599033770;39.722,55;5044304218100;40.878,29;21419813367
2020-05-05;39.724,45;4081497720160;41.059,72;3681472383852;41.997,76;5890260521784;39.503,38;3015763265250;39.410,69;1602574445901;39.312,22;4992477198784;40.482,20;21244427928
2020-05-06;39.853,85;4097634166145;41.192,97;3697490962019;42.152,06;5917257002221;39.646,46;3027964691478;39.547,60;1609270070027;39.476,79;5015121225852;40.610,21;21394127840
2020-05-07;40.059,95;4118112730218;41.371,92;3713944569022;42.365,52;5946691881040;39.807,87;3041491568138;39.735,85;1617185651436;39.657,45;5038227272763;40.774,69;21651814433
2020-05-08;40.164,29;4125462576684;41.492,57;3726906406013;42.482,33;5966243474557;39.939,29;3052389527764;39.845,01;1621873726034;39.783,57;5054301651292;40.899,09;21764132501
2020-05-09;40.164,29;4125462576684;41.492,57;3726906406013;42.482,33;5966243474557;39.939,29;3052389527764;39.845,01;1621873726034;39.783,57;5054301651292;40.899,09;21764132501
2020-05-10;40.164,29;4125462576684;41.492,57;3726906406013;42.482,33;5966243474557;39.939,29;3052389527764;39.845,01;1621873726034;39.783,57;5054301651292;40.899,09;21764132501
2020-05-11;40.133,28;4124291968188;41.474,65;3727347836339;42.438,62;5964817435670;39.950,15;3056847410741;39.811,15;1621570655652;39.762,04;5053534712768;40.897,36;21981688425
2020-05-12;40.012,03;4111597993765;41.338,65;3717383255925;42.331,08;5952195797025;39.835,68;3052687950056;39.694,99;1619520841155;39.658,46;5042652817732;40.757,88;22113910922
2020-05-13;39.858,01;4082039115453;41.155,38;3516970449968;42.153,67;5647016888435;39.658,77;2987942255411;39.521,23;1605801096578;39.498,25;4925847095216;40.586,15;21692225905
2020-05-14;39.445,38;3841003836713;40.717,33;3303265901848;41.740,17;5344886578690;39.208,88;2941431202306;39.139,65;1592948776969;39.074,91;4839375759453;40.138,49;21763883610
2020-05-15;39.403,80;3728499081469;40.670,45;3279098608111;41.635,80;5114724929071;39.157,83;2936488102919;39.110,43;1597696877131;39.014,68;4822217961914;40.085,07;23185484832
2020-05-16;39.403,80;3728499081469;40.670,45;3279098608111;41.635,80;5114724929071;39.157,83;2936488102919;39.110,43;1597696877131;39.014,68;4822217961914;40.085,07;23185484832
2020-05-17;39.403,80;3728499081469;40.670,45;3279098608111;41.635,80;5114724929071;39.157,83;2936488102919;39.110,43;1597696877131;39.014,68;4822217961914;40.085,07;23185484832
2020-05-18;39.568,01;3719485817583;40.858,42;3283989954743;41.850,98;5126555411510;39.340,33;2947701827538;39.265,22;1603981968507;39.202,24;4840805225069;40.250,51;23235092615
2020-05-19;40.147,49;3754232520002;41.410,07;3320589486013;42.425,65;5184178661379;39.999,58;2996412299012;39.842,17;1627348010113;39.787,22;4909893758602;40.890,35;23601266150
