
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2005-06-18;13.044,55;438426044646;13.189,45;840307877187;12.676,55;1015499412118;12.515,09;247383443196;12.691,88;1574600671182;12.714,94;684271031362
2005-06-19;13.044,55;438426044646;13.189,45;840307877187;12.676,55;1015499412118;12.515,09;247383443196;12.691,88;1574600671182;12.714,94;684271031362
2005-06-20;13.062,23;439055824021;13.208,42;841818424544;12.693,12;1016638796700;12.533,27;247156180500;12.703,06;1574900336458;12.733,84;685064090521
2005-06-21;13.070,35;439522171114;13.220,78;842378989714;12.704,95;1017733325758;12.546,10;247635385684;12.717,22;1576904493653;12.743,14;684803607500
2005-06-22;13.070,84;439466832366;13.227,35;842712306392;12.697,46;1017558768515;12.542,32;247578701975;12.714,32;1577841621229;12.741,17;685024466223
2005-06-23;13.087,82;439978904675;13.246,27;844162857980;12.716,82;1017100115226;12.561,96;248015232937;12.735,52;1581510302071;12.761,90;686146653523
2005-06-24;13.099,58;440291901974;13.255,47;844374825633;12.729,92;1018228421895;12.574,91;248105964557;12.750,73;1583519364336;12.771,41;686830264071
2005-06-25;13.099,58;440291901974;13.255,47;844374825633;12.729,92;1018228421895;12.574,91;248105964557;12.750,73;1583519364336;12.771,41;686830264071
2005-06-26;13.099,58;440291901974;13.255,47;844374825633;12.729,92;1018228421895;12.574,91;248105964557;12.750,73;1583519364336;12.771,41;686830264071
2005-06-27;13.099,58;440291901974;13.255,47;844374825633;12.729,92;1018228421895;12.574,91;248105964557;12.750,73;1583519364336;12.771,41;686830264071
2005-06-28;13.095,36;440083984862;13.242,69;844108323550;12.717,80;1018256199010;12.563,70;248182718524;12.736,28;1581962485165;12.764,15;687195866339
2005-06-29;13.084,84;439337956621;13.237,73;843749477342;12.710,33;1017131574912;12.553,90;248032362017;12.732,99;1582135529438;12.753,69;686290878350
2005-06-30;13.095,90;442885183790;13.256,91;849296356319;12.718,01;1019670365986;12.565,59;249255737761;12.742,79;1583633969196;12.762,89;689257967636
2005-07-01;13.089,08;442587292191;13.240,36;848110907370;12.715,15;1017170834484;12.566,82;248963538576;12.735,35;1581406192109;12.757,58;688785741727
2005-07-02;13.089,08;442587292191;13.240,36;848110907370;12.715,15;1017170834484;12.566,82;248963538576;12.735,35;1581406192109;12.757,58;688785741727
2005-07-03;13.089,08;442587292191;13.240,36;848110907370;12.715,15;1017170834484;12.566,82;248963538576;12.735,35;1581406192109;12.757,58;688785741727
2005-07-04;13.080,57;441737904992;13.233,84;846603094682;12.704,43;1015238916109;12.562,14;248874023826;12.726,23;1583824750727;12.747,11;687893407377
2005-07-05;13.094,01;441824740789;13.259,93;847256175295;12.720,99;1016615487865;12.575,85;249158260641;12.735,06;1583733043581;12.756,67;687947877716
2005-07-06;13.095,41;441429090794;13.262,14;846242920434;12.718,73;1018901356093;12.575,71;247870323276;12.731,44;1582818137228;12.757,96;687224966332
2005-07-07;13.108,32;440497287169;13.277,74;845729878993;12.731,73;1018779023197;12.584,86;248032560180;12.743,07;1583153626102;12.768,22;687650295269
2005-07-08;13.108,29;440114796811;13.254,78;842667820981;12.735,45;1016120382837;12.587,57;248183217619;12.743,89;1582671817550;12.770,68;684399637184
2005-07-09;13.108,29;440114796811;13.254,78;842667820981;12.735,45;1016120382837;12.587,57;248183217619;12.743,89;1582671817550;12.770,68;684399637184
2005-07-10;13.108,29;440114796811;13.254,78;842667820981;12.735,45;1016120382837;12.587,57;248183217619;12.743,89;1582671817550;12.770,68;684399637184
2005-07-11;13.108,38;440124721771;13.252,01;840389972705;12.725,84;1015635541006;12.583,98;247128698463;12.740,26;1581491115363;12.768,43;684115371551
2005-07-12;13.123,90;440697546440;13.264,23;840562601238;12.738,68;1014642577178;12.596,19;247440461826;12.754,71;1577680776236;12.782,70;683817814912
2005-07-13;13.139,64;440753842699;13.288,99;841275317560;12.752,28;1016172117771;12.613,90;247899232225;12.766,26;1579364839389;12.796,59;684338499243
2005-07-14;13.150,92;441289038482;13.309,70;842010028073;12.768,27;1016315557821;12.633,06;248386382582;12.779,12;1581409912882;12.811,16;685558053140
2005-07-15;13.164,75;440171393878;13.321,64;842855360078;12.782,00;1017034281551;12.645,02;247824742335;12.791,27;1580959456649;12.825,96;686069461980
2005-07-16;13.164,75;440171393878;13.321,64;842855360078;12.782,00;1017034281551;12.645,02;247824742335;12.791,27;1580959456649;12.825,96;686069461980
2005-07-17;13.164,75;440171393878;13.321,64;842855360078;12.782,00;1017034281551;12.645,02;247824742335;12.791,27;1580959456649;12.825,96;686069461980
2005-07-18;13.169,53;440949385386;13.325,76;843273443596;12.786,27;1018922899565;12.650,85;248158215516;12.798,15;1583017728006;12.826,59;686335605951
2005-07-19;13.160,14;440611619907;13.316,40;842556604111;12.777,26;1018242815422;12.648,61;248172326236;12.790,29;1582044912778;12.822,84;686318264366
2005-07-20;13.167,01;440237090497;13.327,67;843869500688;12.790,00;1019632471837;12.658,44;248346536910;12.801,35;1584322226392;12.829,97;686904697956
2005-07-21;13.204,65;441615191811;13.361,68;845553078507;12.829,22;1020790988717;12.693,36;249129525370;12.832,85;1589061457520;12.865,63;688530089383
2005-07-22;13.198,78;441030771845;13.362,44;845477071748;12.813,69;1019879465550;12.689,99;249206515279;12.822,73;1588406291630;12.858,10;688381887397
2005-07-23;13.198,78;441030771845;13.362,44;845477071748;12.813,69;1019879465550;12.689,99;249206515279;12.822,73;1588406291630;12.858,10;688381887397
2005-07-24;13.198,78;441030771845;13.362,44;845477071748;12.813,69;1019879465550;12.689,99;249206515279;12.822,73;1588406291630;12.858,10;688381887397
2005-07-25;13.201,04;441153135626;13.361,40;844610862192;12.823,61;1021147235177;12.693,38;249337633391;12.830,10;1585444578277;12.863,63;688978038412
2005-07-26;13.224,45;442207879229;13.386,80;844902161762;12.847,36;1023279626471;12.718,67;249847818176;12.850,22;1587778924590;12.887,77;690210176110
2005-07-27;13.216,15;441278932407;13.380,74;844585646433;12.832,57;1021877778597;12.710,92;249760991715;12.844,47;1586971390978;12.878,13;689779166450
2005-07-28;13.222,97;441630005141;13.387,67;845147685970;12.844,39;1018565171344;12.712,13;249866637738;12.851,39;1588028841325;12.885,81;690156144993
2005-07-29;13.245,95;445112345136;13.410,08;850636598057;12.867,04;1022758132292;12.730,29;251212641653;12.870,74;1590746157667;12.905,80;693876059191
2005-07-30;13.245,95;445112345136;13.410,08;850636598057;12.867,04;1022758132292;12.730,29;251212641653;12.870,74;1590746157667;12.905,80;693876059191
2005-07-31;13.245,95;445112345136;13.410,08;850636598057;12.867,04;1022758132292;12.730,29;251212641653;12.870,74;1590746157667;12.905,80;693876059191
2005-08-01;13.262,78;445552269371;13.427,32;851324926727;12.882,26;1023724692580;12.748,35;251314122215;12.889,40;1591581440620;12.924,08;694214964150
2005-08-02;13.275,87;445992156990;13.434,48;848005709178;12.897,55;1024525752442;12.760,39;251655807761;12.900,31;1598815696637;12.937,05;692881069866
2005-08-03;13.293,95;445578236997;13.447,65;846193304556;12.913,02;1025816792029;12.780,52;252102154426;12.914,12;1599767853203;12.954,97;692667592291
2005-08-04;13.313,15;446249400406;13.470,14;845712527225;12.935,52;1022392347976;12.799,60;251699248343;12.928,08;1601190080571;12.972,55;692986758087
2005-08-05;13.299,11;444920637207;13.464,72;843761922110;12.919,79;1021186394294;12.786,88;250147278633;12.922,80;1600054449945;12.958,76;691768325979
2005-08-06;13.299,11;444920637207;13.464,72;843761922110;12.919,79;1021186394294;12.786,88;250147278633;12.922,80;1600054449945;12.958,76;691768325979
2005-08-07;13.299,11;444920637207;13.464,72;843761922110;12.919,79;1021186394294;12.786,88;250147278633;12.922,80;1600054449945;12.958,76;691768325979
2005-08-08;13.266,17;443777608799;13.438,20;840708562599;12.886,97;1015747492824;12.758,37;249563347072;12.899,28;1597207835279;12.923,83;687180756872
2005-08-09;13.261,08;442467577034;13.415,69;837344537884;12.888,24;1015428563873;12.752,32;249471402995;12.889,46;1594790030489;12.915,41;686704652810
2005-08-10;13.282,73;442503817092;13.447,59;838266712146;12.909,60;1016026356057;12.776,01;249937724215;12.906,80;1590823731504;12.937,44;687865871966
2005-08-11;13.279,28;442415532742;13.444,03;835459284818;12.903,57;1012364813913;12.770,85;249897785674;12.901,68;1589873780494;12.931,76;687480463393
2005-08-12;13.270,82;440393072253;13.433,97;834360005698;12.899,56;1011488383818;12.761,15;248552310059;12.895,65;1589958509960;12.924,03;687067317377
2005-08-13;13.270,82;440393072253;13.433,97;834360005698;12.899,56;1011488383818;12.761,15;248552310059;12.895,65;1589958509960;12.924,03;687067317377
2005-08-14;13.270,82;440393072253;13.433,97;834360005698;12.899,56;1011488383818;12.761,15;248552310059;12.895,65;1589958509960;12.924,03;687067317377
2005-08-15;13.270,82;440393072253;13.433,97;834360005698;12.899,56;1011488383818;12.761,15;248552310059;12.895,65;1589958509960;12.924,03;687067317377
2005-08-16;13.273,46;439915293945;13.433,46;833369435392;12.906,25;1012271717317;12.763,67;246901675958;12.905,52;1582327917753;12.927,78;686242957323
2005-08-17;13.254,08;438529211333;13.410,52;831110330146;12.886,74;1010899504911;12.743,88;246423900278;12.894,01;1580853972738;12.906,17;683475526037
2005-08-18;13.256,59;439238029632;13.414,68;830782446116;12.892,13;1012952991355;12.746,96;246761437479;12.901,10;1581566455044;12.912,20;683769484644
2005-08-19;13.274,90;439772044164;13.437,78;831177306051;12.913,61;1014386810321;12.766,99;247184664728;12.917,89;1583971566987;12.931,13;684987119951
2005-08-20;13.274,90;439772044164;13.437,78;831177306051;12.913,61;1014386810321;12.766,99;247184664728;12.917,89;1583971566987;12.931,13;684987119951
2005-08-21;13.274,90;439772044164;13.437,78;831177306051;12.913,61;1014386810321;12.766,99;247184664728;12.917,89;1583971566987;12.931,13;684987119951
2005-08-22;13.287,89;440319472630;13.453,13;831267624137;12.927,86;1012222477605;12.779,60;247496860968;12.932,83;1587086767819;12.945,34;686129690047
2005-08-23;13.266,83;439661668823;13.430,39;829490707776;12.901,79;1010803043237;12.757,66;247174615788;12.913,41;1584792286080;12.927,47;685773357186
2005-08-24;13.290,06;439914850452;13.453,46;830318154849;12.926,66;1012932190587;12.781,22;247809465266;12.929,91;1587810555403;12.947,14;687119030615
2005-08-25;13.325,32;441290936464;13.496,92;831487677716;12.959,89;1012686076851;12.816,51;248460312761;12.961,65;1592283920923;12.982,20;688905570638
2005-08-26;13.307,60;440093121664;13.477,64;830246088127;12.934,03;1011546013287;12.796,73;248318519450;12.947,05;1590903150978;12.968,04;688402684774
2005-08-27;13.307,60;440093121664;13.477,64;830246088127;12.934,03;1011546013287;12.796,73;248318519450;12.947,05;1590903150978;12.968,04;688402684774
2005-08-28;13.307,60;440093121664;13.477,64;830246088127;12.934,03;1011546013287;12.796,73;248318519450;12.947,05;1590903150978;12.968,04;688402684774
2005-08-29;13.327,55;440913190299;13.501,39;832237970290;12.954,78;1013454103448;12.813,91;248842871152;12.963,66;1593795861865;12.985,32;689680649703
2005-08-30;13.333,91;441220961390;13.509,19;832842034407;12.963,39;1014239234519;12.820,13;248987842786;12.976,00;1596137113967;12.993,47;690376363278
2005-08-31;13.315,16;443243912671;13.489,64;837245879533;12.943,38;1020116685475;12.804,08;249818725512;12.958,73;1593994649396;12.977,82;693039318155
2005-09-01;13.308,42;442865661099;13.478,20;836506591843;12.940,23;1016287746282;12.793,90;249057380810;12.953,71;1591479898968;12.968,31;691942313472
2005-09-02;13.335,03;443559838059;13.505,78;837307563599;12.967,55;1018017132614;12.819,23;249571587276;12.973,33;1603808751635;12.990,97;693297303031
2005-09-03;13.335,03;443559838059;13.505,78;837307563599;12.967,55;1018017132614;12.819,23;249571587276;12.973,33;1603808751635;12.990,97;693297303031
2005-09-04;13.335,03;443559838059;13.505,78;837307563599;12.967,55;1018017132614;12.819,23;249571587276;12.973,33;1603808751635;12.990,97;693297303031
2005-09-05;13.341,21;442213841498;13.504,52;835572254157;12.970,14;1016074939885;12.825,12;249010039227;12.980,78;1597308308724;12.988,69;692011281708
2005-09-06;13.342,73;442340231576;13.496,41;832634593842;12.978,72;1016785609758;12.829,16;249157080501;12.979,41;1596890696038;12.992,09;689403993254
2005-09-07;13.348,00;440808583719;13.504,92;831263515450;12.982,38;1014068486705;12.827,75;246799917350;12.981,93;1591224524695;12.999,16;687089333361
2005-09-08;13.366,46;441384280766;13.528,53;832005738830;13.001,62;1013543175984;12.849,03;247196685127;12.996,42;1592176623362;13.018,76;688040533961
2005-09-09;13.351,58;440544299542;13.525,55;829777247594;12.981,35;1011168211796;12.840,81;247170266912;12.983,47;1590398840566;13.006,06;687021599625
2005-09-10;13.351,58;440544299542;13.525,55;829777247594;12.981,35;1011168211796;12.840,81;247170266912;12.983,47;1590398840566;13.006,06;687021599625
2005-09-11;13.351,58;440544299542;13.525,55;829777247594;12.981,35;1011168211796;12.840,81;247170266912;12.983,47;1590398840566;13.006,06;687021599625
2005-09-12;13.368,74;439643608879;13.535,36;828446748704;12.997,30;1011294873814;12.853,23;247520053573;12.996,69;1592030835793;13.016,93;687513221710
2005-09-13;13.386,87;440275123078;13.561,39;829254513996;13.017,63;1013063685441;12.873,55;248032026857;13.016,50;1594886234155;13.038,69;688483229501
2005-09-14;13.403,60;440535238947;13.584,23;829985419105;13.031,44;1014046215902;12.889,29;248362049827;13.028,05;1596900079392;13.055,05;689449045556
2005-09-15;13.386,27;439973686301;13.557,08;827552585522;13.010,02;1008221177418;12.875,84;247185833380;13.010,17;1592674483922;13.039,81;687820977573
2005-09-16;13.389,05;440064034752;13.557,50;827821213971;13.010,76;1008348716240;12.874,48;247344679844;13.012,65;1592803235777;13.040,19;687864502356
2005-09-17;13.389,05;440064034752;13.557,50;827821213971;13.010,76;1008348716240;12.874,48;247344679844;13.012,65;1592803235777;13.040,19;687864502356
2005-09-18;13.389,05;440064034752;13.557,50;827821213971;13.010,76;1008348716240;12.874,48;247344679844;13.012,65;1592803235777;13.040,19;687864502356
2005-09-19;13.389,05;440064034752;13.557,50;827821213971;13.010,76;1008348716240;12.874,48;247344679844;13.012,65;1592803235777;13.040,19;687864502356
2005-09-20;13.392,55;440211510005;13.560,83;827792977629;13.015,56;1009747288955;12.880,50;247639360218;13.013,27;1593461113433;13.042,44;687985592372
2005-09-21;13.416,46;440423446665;13.592,75;829472012479;13.043,14;1011910875748;12.907,85;248192707168;13.038,60;1596620719723;13.066,39;687531242391
2005-09-22;13.439,36;441136285680;13.613,81;830243174489;13.061,86;1013314322023;12.926,64;248668920411;13.057,01;1599891256555;13.085,53;688516510340
2005-09-23;13.458,42;441821189873;13.633,63;831117048631;13.082,29;1012823847046;12.947,44;249194016523;13.078,45;1602090296642;13.103,50;689376426177
2005-09-24;13.458,42;441821189873;13.633,63;831117048631;13.082,29;1012823847046;12.947,44;249194016523;13.078,45;1602090296642;13.103,50;689376426177
2005-09-25;13.458,42;441821189873;13.633,63;831117048631;13.082,29;1012823847046;12.947,44;249194016523;13.078,45;1602090296642;13.103,50;689376426177
2005-09-26;13.453,63;441647649816;13.624,01;830323232752;13.076,54;1012087682222;12.943,97;249143634935;13.075,73;1596166733005;13.101,36;689759606063
2005-09-27;13.453,53;441655637357;13.621,70;830520931955;13.074,38;1012258372937;12.942,52;249238772501;13.075,06;1595941145823;13.103,96;690047991517
2005-09-28;13.457,37;441659069293;13.630,11;831452662123;13.081,66;1013646344549;12.947,42;249607647464;13.078,56;1597338959691;13.103,57;690348654076
2005-09-29;13.446,28;441558225206;13.615,37;830654348249;13.066,58;1010687873640;12.937,74;249466149807;13.065,73;1596753915144;13.091,84;689539805376
2005-09-30;13.442,81;445254024750;13.622,48;835308180211;13.059,49;1017097821623;12.936,91;250400195130;13.058,68;1595687582203;13.089,06;694984948528
2005-10-01;13.442,81;445254024750;13.622,48;835308180211;13.059,49;1017097821623;12.936,91;250400195130;13.058,68;1595687582203;13.089,06;694984948528
2005-10-02;13.442,81;445254024750;13.622,48;835308180211;13.059,49;1017097821623;12.936,91;250400195130;13.058,68;1595687582203;13.089,06;694984948528
2005-10-03;13.433,86;444939762866;13.620,45;834995206797;13.054,92;1016436582446;12.931,73;250000606452;13.051,60;1593693405967;13.086,27;693915173218
2005-10-04;13.444,83;445308425500;13.627,05;834980758616;13.070,12;1017633501280;12.944,91;250243601900;13.064,11;1602898698573;13.099,28;693298610464
2005-10-05;13.473,98;445717909294;13.658,48;836164872958;13.095,43;1019493002853;12.970,35;249939340926;13.094,29;1606604318387;13.128,96;694646924642
2005-10-06;13.465,37;443926477164;13.634,61;832820427182;13.089,89;1014316098429;12.965,70;249856012936;13.080,76;1604321041520;13.119,61;693885976447
2005-10-07;13.426,19;440883504167;13.583,03;828710194916;13.041,34;1010606504619;12.920,65;247885825882;13.028,24;1597590193229;13.076,67;688929110120
2005-10-08;13.426,19;440883504167;13.583,03;828710194916;13.041,34;1010606504619;12.920,65;247885825882;13.028,24;1597590193229;13.076,67;688929110120
2005-10-09;13.426,19;440883504167;13.583,03;828710194916;13.041,34;1010606504619;12.920,65;247885825882;13.028,24;1597590193229;13.076,67;688929110120
2005-10-10;13.426,19;440883504167;13.583,03;828710194916;13.041,34;1010606504619;12.920,65;247885825882;13.028,24;1597590193229;13.076,67;688929110120
2005-10-11;13.405,64;440075326753;13.560,54;826574031579;13.022,38;1006235907203;12.902,28;247562324636;13.017,04;1589810987422;13.058,92;687810367358
2005-10-12;13.398,90;439838280048;13.559,02;823644345081;13.003,26;1004256036516;12.895,21;246957925390;12.996,77;1587057344975;13.041,62;686742756910
2005-10-13;13.387,36;439416544424;13.523,99;820857473848;12.991,27;998766483194;12.875,54;246499978298;12.984,52;1585727045607;13.024,61;685876116271
2005-10-14;13.372,49;437287684331;13.517,43;820697948035;12.973,07;997674509797;12.857,33;246313363050;12.967,11;1583767720161;13.005,11;684826034448
2005-10-15;13.372,49;437287684331;13.517,43;820697948035;12.973,07;997674509797;12.857,33;246313363050;12.967,11;1583767720161;13.005,11;684826034448
2005-10-16;13.372,49;437287684331;13.517,43;820697948035;12.973,07;997674509797;12.857,33;246313363050;12.967,11;1583767720161;13.005,11;684826034448
2005-10-17;13.358,62;436862761071;13.507,56;820560228956;12.965,60;998048226185;12.844,22;245316279185;12.950,15;1575695867424;12.994,56;683736882240
2005-10-18;13.339,64;436243182167;13.494,38;819683236232;12.944,65;996526227164;12.830,09;245135896221;12.934,99;1574054339398;12.972,93;681355460027
2005-10-19;13.313,65;435542878363;13.459,80;817770257712;12.909,99;994058774033;12.814,63;244974911936;12.907,63;1570468284386;12.950,58;680200738127
2005-10-20;13.290,44;435002284004;13.420,97;815556900597;12.894,04;990387412980;12.772,08;244054869629;12.872,91;1566403844436;12.920,46;678634078763
2005-10-21;13.249,05;433389507159;13.388,64;812968295452;12.855,60;987417967841;12.740,32;243514059837;12.843,06;1563456880847;12.888,47;676915131878
2005-10-22;13.249,05;433389507159;13.388,64;812968295452;12.855,60;987417967841;12.740,32;243514059837;12.843,06;1563456880847;12.888,47;676915131878
2005-10-23;13.249,05;433389507159;13.388,64;812968295452;12.855,60;987417967841;12.740,32;243514059837;12.843,06;1563456880847;12.888,47;676915131878
2005-10-24;13.249,60;433360299606;13.376,28;812034388430;12.859,91;988306900365;12.736,91;243451607470;12.844,37;1563489496570;12.889,56;677284332130
2005-10-25;13.269,42;434225616551;13.405,84;813772887697;12.891,93;990853755735;12.750,50;243779670560;12.865,55;1565850288234;12.914,82;678630869260
2005-10-26;13.279,56;434322998172;13.419,17;814738138107;12.910,13;993100400746;12.761,97;244215149581;12.872,78;1567730876069;12.928,69;679521752692
2005-10-27;13.279,98;434552599642;13.414,55;814721922980;12.905,12;989578910549;12.763,22;244296632083;12.869,77;1568651142579;12.923,79;679660394208
2005-10-28;13.258,45;433467682802;13.386,04;812471741309;12.881,77;988054862071;12.734,82;243802995762;12.839,39;1566365435148;12.892,93;678220271910
2005-10-29;13.258,45;433467682802;13.386,04;812471741309;12.881,77;988054862071;12.734,82;243802995762;12.839,39;1566365435148;12.892,93;678220271910
2005-10-30;13.258,45;433467682802;13.386,04;812471741309;12.881,77;988054862071;12.734,82;243802995762;12.839,39;1566365435148;12.892,93;678220271910
2005-10-31;13.193,80;435325357661;13.319,29;813511565525;12.808,88;989536141419;12.662,08;243828388372;12.778,71;1555126124250;12.819,66;677668836779
2005-11-01;13.193,80;435325357661;13.319,29;813511565525;12.808,88;989536141419;12.662,08;243828388372;12.778,71;1555126124250;12.819,66;677668836779
2005-11-02;13.186,21;435132885303;13.315,49;813242603088;12.805,77;987008768352;12.659,97;242977261305;12.778,39;1554141127280;12.814,86;677406898993
2005-11-03;13.208,88;435976000520;13.346,08;813276532850;12.830,38;988978061063;12.685,38;243513480436;12.802,96;1566552497169;12.846,90;677484122979
2005-11-04;13.198,70;433479149920;13.328,67;812007947340;12.798,86;986316792566;12.673,65;243399960925;12.785,08;1563701170070;12.829,89;676192968556
2005-11-05;13.198,70;433479149920;13.328,67;812007947340;12.798,86;986316792566;12.673,65;243399960925;12.785,08;1563701170070;12.829,89;676192968556
2005-11-06;13.198,70;433479149920;13.328,67;812007947340;12.798,86;986316792566;12.673,65;243399960925;12.785,08;1563701170070;12.829,89;676192968556
2005-11-07;13.193,68;433253715185;13.327,23;811392443950;12.809,47;986874208053;12.670,77;241753903876;12.783,84;1563179191590;12.828,23;675497671573
2005-11-08;13.156,64;430450989256;13.293,28;808537931371;12.774,98;984288723433;12.632,85;240975062304;12.759,15;1559861983129;12.797,48;671343084584
2005-11-09;13.137,63;429779062059;13.247,93;805147509311;12.753,58;979816220684;12.617,75;240734052109;12.735,60;1556556427923;12.779,02;669942671592
2005-11-10;13.133,57;429652181328;13.261,03;804009119799;12.755,10;977808505809;12.612,52;240558928591;12.738,73;1551156395105;12.772,67;669327812294
2005-11-11;13.147,26;429975821825;13.278,87;805368525582;12.769,79;975264648407;12.624,08;239674957875;12.744,74;1551671733913;12.785,81;669971891680
2005-11-12;13.147,26;429975821825;13.278,87;805368525582;12.769,79;975264648407;12.624,08;239674957875;12.744,74;1551671733913;12.785,81;669971891680
2005-11-13;13.147,26;429975821825;13.278,87;805368525582;12.769,79;975264648407;12.624,08;239674957875;12.744,74;1551671733913;12.785,81;669971891680
2005-11-14;13.149,79;430019894971;13.278,69;805617036983;12.776,59;976017285273;12.620,28;239771188789;12.743,95;1549108934570;12.784,12;669899447711
2005-11-15;13.169,36;429075096822;13.294,04;807122722360;12.806,13;978037599897;12.639,71;239398423170;12.769,61;1551069893895;12.806,40;670517327519
2005-11-16;13.168,71;429351788228;13.294,76;807764650377;12.805,11;978293348260;12.633,79;239351596417;12.769,61;1550338760385;12.802,13;669724129882
2005-11-17;13.161,96;429196061697;13.289,36;808000172305;12.806,58;977942106157;12.627,61;239499447110;12.761,19;1549489342601;12.797,64;669538247620
2005-11-18;13.166,92;429235032048;13.293,22;808498460812;12.814,55;978724205397;12.640,64;239656130077;12.768,70;1550556034900;12.807,75;670446793380
2005-11-19;13.166,92;429235032048;13.293,22;808498460812;12.814,55;978724205397;12.640,64;239656130077;12.768,70;1550556034900;12.807,75;670446793380
2005-11-20;13.166,92;429235032048;13.293,22;808498460812;12.814,55;978724205397;12.640,64;239656130077;12.768,70;1550556034900;12.807,75;670446793380
2005-11-21;13.210,90;430668744698;13.343,69;812247668153;12.857,08;983227021965;12.686,46;240606597181;12.812,18;1556229551808;12.852,81;673042546514
2005-11-22;13.212,22;430874819973;13.340,81;812187041827;12.855,20;983611244590;12.687,12;240758906112;12.803,30;1556258327029;12.852,43;673108320810
2005-11-23;13.207,56;430282679411;13.331,09;811888726228;12.860,63;984618245664;12.683,26;240684009302;12.809,45;1557188341450;12.852,02;673249485248
2005-11-24;13.211,14;430458053787;13.334,20;812338600916;12.856,82;983013975408;12.678,02;240776437422;12.803,77;1557170162141;12.850,83;673529783350
2005-11-25;13.220,76;430614207901;13.355,58;813450005152;12.875,32;984993387098;12.696,13;241171438494;12.819,38;1559238195273;12.867,79;674643953182
2005-11-26;13.220,76;430614207901;13.355,58;813450005152;12.875,32;984993387098;12.696,13;241171438494;12.819,38;1559238195273;12.867,79;674643953182
2005-11-27;13.220,76;430614207901;13.355,58;813450005152;12.875,32;984993387098;12.696,13;241171438494;12.819,38;1559238195273;12.867,79;674643953182
2005-11-28;13.223,99;430847631770;13.356,28;813959345658;12.873,62;985265477881;12.692,17;241351959477;12.823,32;1558736031820;12.864,17;675044058015
2005-11-29;13.216,55;430660207824;13.345,28;813283177510;12.865,20;984251319989;12.686,12;241214676596;12.816,91;1559594760195;12.860,75;674576657107
2005-11-30;13.188,59;432958326492;13.313,99;818013368446;12.840,84;982662229340;12.659,49;241582125053;12.792,89;1556755022933;12.833,18;677693723982
2005-12-01;13.181,57;432588998418;13.307,71;816853572256;12.828,56;984327755401;12.653,98;241267054973;12.784,66;1554313127006;12.822,86;675965618459
2005-12-02;13.173,52;432432834189;13.301,00;815827367016;12.819,55;983735804150;12.649,56;241182828203;12.779,08;1562439834308;12.813,45;675456946143
2005-12-03;13.173,52;432432834189;13.301,00;815827367016;12.819,55;983735804150;12.649,56;241182828203;12.779,08;1562439834308;12.813,45;675456946143
2005-12-04;13.173,52;432432834189;13.301,00;815827367016;12.819,55;983735804150;12.649,56;241182828203;12.779,08;1562439834308;12.813,45;675456946143
2005-12-05;13.209,35;432649371988;13.339,56;817895023602;12.851,36;985785538383;12.674,39;240856421682;12.808,06;1565505861729;12.838,84;676782917268
2005-12-06;13.245,97;433866431703;13.370,72;818824010539;12.883,99;988304808892;12.704,11;241046689993;12.837,16;1568751066783;12.869,82;677589709078
2005-12-07;13.235,29;431849503680;13.355,58;816561196348;12.876,43;984773407071;12.692,51;240649241239;12.821,80;1566132414922;12.857,21;674033967673
2005-12-08;13.235,29;431849503680;13.355,58;816561196348;12.876,43;984773407071;12.692,51;240649241239;12.821,80;1566132414922;12.857,21;674033967673
2005-12-09;13.230,60;431687909054;13.350,31;815460955496;12.869,30;981111693200;12.695,85;240712269380;12.816,00;1564052210270;12.853,47;673837737321
2005-12-10;13.230,60;431687909054;13.350,31;815460955496;12.869,30;981111693200;12.695,85;240712269380;12.816,00;1564052210270;12.853,47;673837737321
2005-12-11;13.230,60;431687909054;13.350,31;815460955496;12.869,30;981111693200;12.695,85;240712269380;12.816,00;1564052210270;12.853,47;673837737321
2005-12-12;13.232,49;431752040727;13.349,36;815062450506;12.880,02;981701955195;12.693,32;239467635832;12.818,99;1556687661902;12.857,58;673199038201
2005-12-13;13.215,04;430960117908;13.334,67;814476434336;12.854,74;978091638280;12.668,88;239062354168;12.796,93;1553576674822;12.836,02;671833700710
2005-12-14;13.214,82;429456290374;13.324,24;811686209225;12.851,53;978083591232;12.664,90;238849492188;12.791,08;1553570535105;12.829,18;671464384114
2005-12-15;13.242,64;430266657249;13.350,66;813004176648;12.886,59;979120675729;12.687,58;238932651221;12.818,85;1556801503623;12.853,76;672190028590
2005-12-16;13.246,91;430508795620;13.357,38;813825493351;12.893,96;979024367276;12.693,10;239364091019;12.824,38;1557927509585;12.854,83;672500884347
2005-12-17;13.246,91;430508795620;13.357,38;813825493351;12.893,96;979024367276;12.693,10;239364091019;12.824,38;1557927509585;12.854,83;672500884347
2005-12-18;13.246,91;430508795620;13.357,38;813825493351;12.893,96;979024367276;12.693,10;239364091019;12.824,38;1557927509585;12.854,83;672500884347
2005-12-19;13.270,42;430990018318;13.374,32;815456977015;12.915,10;982076778493;12.711,62;239751286091;12.839,77;1560872924843;12.875,57;673753449440
