
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-05-09;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-10;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-11;46.130,55;5907286189026;48.476,18;5976837111438;44.283,00;7930651661602;47.858,13;1902266358386;74.039,74;917399802122;44.165,37;4975629282746;48.813,19;32532131126
2020-05-12;46.333,53;5937916378114;48.687,18;6003773482287;44.520,66;7974097775132;48.085,63;1912275411496;74.374,41;921624816847;44.364,16;5000575505249;48.988,28;32614020983
2020-05-13;46.533,11;5999723469543;48.876,72;6329661588005;44.686,08;8402035552686;48.290,84;2001430269570;74.703,02;952255158707;44.559,07;5224140173240;49.155,24;33798300537
2020-05-14;46.536,29;6273852917252;48.870,09;6612689305151;44.690,44;8806717623022;48.317,63;2057682023220;74.754,75;971674596202;44.576,16;5363158208300;49.169,35;34503178356

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-05-01;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-02;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-03;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-04;45.679,29;5836163630381;48.079,27;5967026393698;43.833,78;7876947302005;47.360,77;1888419731760;73.317,02;909248725811;43.665,91;4925516880460;48.419,66;32651794881
2020-05-05;45.686,00;5824668164191;48.117,78;5963943896705;43.818,45;7858542762682;47.388,50;1888537893280;73.348,89;909238443412;43.690,32;4924470832601;48.434,06;32563706879
2020-05-06;45.840,61;5828639402253;48.208,89;5954222409503;43.983,50;7863517138445;47.545,66;1890759322826;73.602,37;911429344941;43.855,73;4938519635385;48.556,71;32519581368
2020-05-07;45.917,11;5855528441146;48.251,85;5961540211112;44.062,05;7896164130498;47.608,45;1893829540263;73.705,36;913315110422;43.927,43;4949585933635;48.611,77;32468784523
2020-05-08;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-09;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
