fecha,fondo,administradora,valor cuota,valor patrimonio
2020-03-21,B,PLANVITAL,35614.26,1443509328147.0
2020-03-21,B,PROVIDA,35461.24,4537913791170.0
2020-03-21,B,UNO,36823.17,10819356471.0
2020-03-22,B,CAPITAL,36035.36,3688777152059.0
2020-03-22,B,CUPRUM,37415.37,3202553670132.0
2020-03-22,B,HABITAT,38207.42,4990938569136.0
2020-03-22,B,MODELO,35659.47,2743965181748.0
2020-03-22,B,PLANVITAL,35614.26,1443509328147.0
2020-03-22,B,PROVIDA,35461.24,4537913791170.0
2020-03-22,B,UNO,36823.17,10819356471.0
2020-03-23,B,CAPITAL,35938.55,3642699752741.0
2020-03-23,B,CUPRUM,37244.03,3145773303910.0
2020-03-23,B,HABITAT,38138.43,4932590978208.0
2020-03-23,B,MODELO,35533.24,2726530732657.0
2020-03-23,B,PLANVITAL,35526.34,1437896534552.0
2020-03-23,B,PROVIDA,35346.11,4507323783995.0
2020-03-23,B,UNO,36646.3,10652849888.0
2020-03-24,B,CAPITAL,35262.07,3549225084828.0
2020-03-24,B,CUPRUM,36517.21,3059319032557.0
2020-03-24,B,HABITAT,37430.05,4787997052032.0
2020-03-24,B,MODELO,34828.76,2665303989637.0
2020-03-24,B,PLANVITAL,34839.78,1408201258002.0
2020-03-24,B,PROVIDA,34644.54,4405926325819.0
2020-03-24,B,UNO,36060.31,10434926628.0
2020-03-25,B,CAPITAL,35892.39,3559583567981.0
2020-03-25,B,CUPRUM,37129.91,3079998215961.0
2020-03-25,B,HABITAT,38076.76,4818321243301.0
2020-03-25,B,MODELO,35448.55,2695865149165.0
2020-03-25,B,PLANVITAL,35460.34,1430281452214.0
2020-03-25,B,PROVIDA,35282.02,4459522760131.0
2020-03-25,B,UNO,36572.27,10319820021.0
2020-03-26,B,CAPITAL,36566.88,3564333267608.0
2020-03-26,B,CUPRUM,37828.0,3099262830604.0
2020-03-26,B,HABITAT,38813.84,4867564312942.0
2020-03-26,B,MODELO,36170.97,2737582228119.0
2020-03-26,B,PLANVITAL,36169.74,1455325899663.0
2020-03-26,B,PROVIDA,36048.21,4534241066449.0
2020-03-26,B,UNO,37381.8,10562756875.0
2020-03-27,B,CAPITAL,37349.83,3567521758494.0
2020-03-27,B,CUPRUM,38670.44,3121396816686.0
2020-03-27,B,HABITAT,39600.98,4904297013869.0
2020-03-27,B,MODELO,37003.21,2783085076612.0
2020-03-27,B,PLANVITAL,36984.5,1483126106342.0
2020-03-27,B,PROVIDA,36900.53,4607986419442.0
2020-03-27,B,UNO,38220.55,10672508511.0
2020-03-28,B,CAPITAL,37349.83,3567521758494.0
2020-03-28,B,CUPRUM,38670.44,3121396816686.0
2020-03-28,B,HABITAT,39600.98,4904297013869.0
2020-03-28,B,MODELO,37003.21,2783085076612.0
2020-03-28,B,PLANVITAL,36984.5,1483126106342.0
2020-03-28,B,PROVIDA,36900.53,4607986419442.0
2020-03-28,B,UNO,38220.55,10672508511.0
2020-03-29,B,CAPITAL,37349.83,3567521758494.0
2020-03-29,B,CUPRUM,38670.44,3121396816686.0
2020-03-29,B,HABITAT,39600.98,4904297013869.0
2020-03-29,B,MODELO,37003.21,2783085076612.0
2020-03-29,B,PLANVITAL,36984.5,1483126106342.0
2020-03-29,B,PROVIDA,36900.53,4607986419442.0
2020-03-29,B,UNO,38220.55,10672508511.0
2020-03-30,B,CAPITAL,36951.49,3581583624825.0
2020-03-30,B,CUPRUM,38243.03,3170130680489.0
2020-03-30,B,HABITAT,39130.1,4990795950834.0
2020-03-30,B,MODELO,36570.03,2764724074823.0
2020-03-30,B,PLANVITAL,36617.63,1469711671617.0
2020-03-30,B,PROVIDA,36468.29,4581430867975.0
2020-03-30,B,UNO,37795.48,10636140238.0
2020-03-31,B,CAPITAL,37352.53,3653456498648.0
2020-03-31,B,CUPRUM,38636.21,3234337341098.0
2020-03-31,B,HABITAT,39562.12,5143337125239.0
2020-03-31,B,MODELO,36994.3,2796872431465.0
2020-03-31,B,PLANVITAL,36985.4,1483061892757.0
2020-03-31,B,PROVIDA,36840.36,4623621502928.0
2020-03-31,B,UNO,38155.34,10775793617.0
2020-04-01,B,CAPITAL,37718.06,3679565088637.0
2020-04-01,B,CUPRUM,38994.75,3267742965926.0
2020-04-01,B,HABITAT,39913.66,5190647941788.0
2020-04-01,B,MODELO,37391.29,2817288202892.0
2020-04-01,B,PLANVITAL,37351.68,1494284978732.0
2020-04-01,B,PROVIDA,37240.38,4663857421636.0
2020-04-01,B,UNO,38526.79,11350118277.0
2020-04-02,B,CAPITAL,37491.52,3650762568196.0
2020-04-02,B,CUPRUM,38735.86,3244690612815.0
2020-04-02,B,HABITAT,39644.3,5157864375322.0
2020-04-02,B,MODELO,37075.56,2789631054068.0
2020-04-02,B,PLANVITAL,37068.92,1482006302693.0
2020-04-02,B,PROVIDA,36926.43,4619540438893.0
2020-04-02,B,UNO,38217.6,11201773688.0
2020-04-03,B,CAPITAL,37771.06,3664305647992.0
2020-04-03,B,CUPRUM,39024.31,3260939449244.0
2020-04-03,B,HABITAT,39940.87,5185145153313.0
2020-04-03,B,MODELO,37369.13,2805813856454.0
2020-04-03,B,PLANVITAL,37356.7,1492395748703.0
2020-04-03,B,PROVIDA,37221.88,4649403670352.0
2020-04-03,B,UNO,38556.67,11306638343.0
2020-04-04,B,CAPITAL,37771.06,3664305647992.0
2020-04-04,B,CUPRUM,39024.31,3260939449244.0
2020-04-04,B,HABITAT,39940.87,5185145153313.0
2020-04-04,B,MODELO,37369.13,2805813856454.0
2020-04-04,B,PLANVITAL,37356.7,1492395748703.0
2020-04-04,B,PROVIDA,37221.88,4649403670352.0
2020-04-04,B,UNO,38556.67,11306638343.0
2020-04-05,B,CAPITAL,37771.06,3664305647992.0
2020-04-05,B,CUPRUM,39024.31,3260939449244.0
2020-04-05,B,HABITAT,39940.87,5185145153313.0
2020-04-05,B,MODELO,37369.13,2805813856454.0
2020-04-05,B,PLANVITAL,37356.7,1492395748703.0
2020-04-05,B,PROVIDA,37221.88,4649403670352.0
2020-04-05,B,UNO,38556.67,11306638343.0
2020-04-06,B,CAPITAL,37718.75,3655026326310.0
2020-04-06,B,CUPRUM,38951.31,3249768097829.0
2020-04-06,B,HABITAT,39888.13,5173675732584.0
2020-04-06,B,MODELO,37266.42,2796578617122.0
2020-04-06,B,PLANVITAL,37269.25,1488517483261.0
2020-04-06,B,PROVIDA,37147.15,4637606595563.0
2020-04-06,B,UNO,38489.16,11302077469.0
2020-04-07,B,CAPITAL,38246.41,3769095544227.0
2020-04-07,B,CUPRUM,39536.88,3361628780529.0
2020-04-07,B,HABITAT,40485.42,5349817000383.0
2020-04-07,B,MODELO,37880.81,2867159703513.0
2020-04-07,B,PLANVITAL,37846.71,1515170437298.0
2020-04-07,B,PROVIDA,37746.04,4754670540073.0
2020-04-07,B,UNO,39158.88,11571032470.0
2020-04-08,B,CAPITAL,38423.9,3851342092639.0
2020-04-08,B,CUPRUM,39731.89,3455695829745.0
2020-04-08,B,HABITAT,40712.73,5481697438275.0
2020-04-08,B,MODELO,38094.27,2894967789252.0
2020-04-08,B,PLANVITAL,38074.19,1526144614290.0
2020-04-08,B,PROVIDA,37995.35,4807213971201.0
2020-04-08,B,UNO,39347.96,11719254270.0
2020-04-09,B,CAPITAL,38878.47,3938925762088.0
2020-04-09,B,CUPRUM,40228.03,3551985169456.0
2020-04-09,B,HABITAT,41210.83,5649125466398.0
2020-04-09,B,MODELO,38631.18,2938949895420.0
2020-04-09,B,PLANVITAL,38558.9,1546764421569.0
2020-04-09,B,PROVIDA,38457.46,4871075841310.0
2020-04-09,B,UNO,39885.59,12166857962.0
2020-04-10,B,CAPITAL,38878.47,3938925762088.0
2020-04-10,B,CUPRUM,40228.03,3551985169456.0
2020-04-10,B,HABITAT,41210.83,5649125466398.0
2020-04-10,B,MODELO,38631.18,2938949895420.0
2020-04-10,B,PLANVITAL,38558.9,1546764421569.0
2020-04-10,B,PROVIDA,38457.46,4871075841310.0
2020-04-10,B,UNO,39885.59,12166857962.0
2020-04-11,B,CAPITAL,38878.47,3938925762088.0
2020-04-11,B,CUPRUM,40228.03,3551985169456.0
2020-04-11,B,HABITAT,41210.83,5649125466398.0
2020-04-11,B,MODELO,38631.18,2938949895420.0
2020-04-11,B,PLANVITAL,38558.9,1546764421569.0
2020-04-11,B,PROVIDA,38457.46,4871075841310.0
2020-04-11,B,UNO,39885.59,12166857962.0
2020-04-12,B,CAPITAL,38878.47,3938925762088.0
2020-04-12,B,CUPRUM,40228.03,3551985169456.0
2020-04-12,B,HABITAT,41210.83,5649125466398.0
2020-04-12,B,MODELO,38631.18,2938949895420.0
2020-04-12,B,PLANVITAL,38558.9,1546764421569.0
2020-04-12,B,PROVIDA,38457.46,4871075841310.0
2020-04-12,B,UNO,39885.59,12166857962.0
2020-04-13,B,CAPITAL,39039.02,3968283834741.0
2020-04-13,B,CUPRUM,40418.67,3580970436735.0
2020-04-13,B,HABITAT,41373.34,5764924141867.0
2020-04-13,B,MODELO,38790.96,2951229105693.0
2020-04-13,B,PLANVITAL,38741.6,1554899264230.0
2020-04-13,B,PROVIDA,38671.63,4903438653220.0
2020-04-13,B,UNO,40013.51,12262758558.0
2020-04-14,B,CAPITAL,39222.17,3999947028453.0
2020-04-14,B,CUPRUM,40618.85,3605075841121.0
2020-04-14,B,HABITAT,41575.24,5802236443756.0
2020-04-14,B,MODELO,38981.91,2977384217382.0
2020-04-14,B,PLANVITAL,38945.21,1568912523509.0
2020-04-14,B,PROVIDA,38856.27,4933672888659.0
2020-04-14,B,UNO,40206.99,12582761690.0
2020-04-15,B,CAPITAL,39775.57,4065482613980.0
2020-04-15,B,CUPRUM,41206.87,3661376445678.0
2020-04-15,B,HABITAT,42166.42,5894891631109.0
2020-04-15,B,MODELO,39574.74,3034421547952.0
2020-04-15,B,PLANVITAL,39487.14,1603551441658.0
2020-04-15,B,PROVIDA,39401.41,5007997504585.0
2020-04-15,B,UNO,40713.6,15731664167.0
2020-04-16,B,CAPITAL,39744.47,4065266653859.0
2020-04-16,B,CUPRUM,41088.04,3653094526248.0
2020-04-16,B,HABITAT,42095.72,5888494387811.0
2020-04-16,B,MODELO,39450.56,3024933030287.0
2020-04-16,B,PLANVITAL,39441.92,1604643562170.0
2020-04-16,B,PROVIDA,39321.17,4998600865840.0
2020-04-16,B,UNO,40601.49,15828029053.0
2020-04-17,B,CAPITAL,39603.43,4053550990500.0
2020-04-17,B,CUPRUM,40961.81,3645216444148.0
2020-04-17,B,HABITAT,41971.73,5881505584315.0
2020-04-17,B,MODELO,39307.35,3013960581257.0
2020-04-17,B,PLANVITAL,39313.29,1600223233212.0
2020-04-17,B,PROVIDA,39191.84,4985394920291.0
2020-04-17,B,UNO,40422.8,15752008911.0
2020-04-18,B,CAPITAL,39603.43,4053550990500.0
2020-04-18,B,CUPRUM,40961.81,3645216444148.0
2020-04-18,B,HABITAT,41971.73,5881505584315.0
2020-04-18,B,MODELO,39307.35,3013960581257.0
2020-04-18,B,PLANVITAL,39313.29,1600223233212.0
2020-04-18,B,PROVIDA,39191.84,4985394920291.0
2020-04-18,B,UNO,40422.8,15752008911.0
2020-04-19,B,CAPITAL,39603.43,4053550990500.0
2020-04-19,B,CUPRUM,40961.81,3645216444148.0
2020-04-19,B,HABITAT,41971.73,5881505584315.0
2020-04-19,B,MODELO,39307.35,3013960581257.0
2020-04-19,B,PLANVITAL,39313.29,1600223233212.0
2020-04-19,B,PROVIDA,39191.84,4985394920291.0
2020-04-19,B,UNO,40422.8,15752008911.0
2020-04-20,B,CAPITAL,39994.85,4100108519582.0
2020-04-20,B,CUPRUM,41385.6,3688707483857.0
2020-04-20,B,HABITAT,42384.85,5950571693187.0
2020-04-20,B,MODELO,39719.63,3045507553049.0
2020-04-20,B,PLANVITAL,39705.69,1616290776342.0
2020-04-20,B,PROVIDA,39600.16,5038680561763.0
2020-04-20,B,UNO,40851.46,15985007430.0
2020-04-21,B,CAPITAL,39926.74,4100539588160.0
2020-04-21,B,CUPRUM,41288.27,3688569229023.0
2020-04-21,B,HABITAT,42268.78,5948881138761.0
2020-04-21,B,MODELO,39660.21,3039812616765.0
2020-04-21,B,PLANVITAL,39616.06,1613074969689.0
2020-04-21,B,PROVIDA,39530.64,5032379560779.0
2020-04-21,B,UNO,40754.85,15949522876.0
2020-04-22,B,CAPITAL,39566.14,4067658484990.0
2020-04-22,B,CUPRUM,40850.59,3652914872306.0
2020-04-22,B,HABITAT,41869.03,5897941381026.0
2020-04-22,B,MODELO,39217.16,3005521559298.0
2020-04-22,B,PLANVITAL,39224.49,1597127911188.0
2020-04-22,B,PROVIDA,39126.06,4981963254391.0
2020-04-22,B,UNO,40270.08,15503524072.0
2020-04-23,B,CAPITAL,39706.41,4087257505585.0
2020-04-23,B,CUPRUM,41021.82,3672126396349.0
2020-04-23,B,HABITAT,42002.52,5921399840501.0
2020-04-23,B,MODELO,39381.26,3017299200761.0
2020-04-23,B,PLANVITAL,39366.6,1602914227914.0
2020-04-23,B,PROVIDA,39263.22,5000907508248.0
2020-04-23,B,UNO,40451.38,15592794284.0
2020-04-24,B,CAPITAL,39828.76,4098498845215.0
2020-04-24,B,CUPRUM,41163.94,3682709131702.0
2020-04-24,B,HABITAT,42128.37,5931083112892.0
2020-04-24,B,MODELO,39514.95,3024194212135.0
2020-04-24,B,PLANVITAL,39487.58,1607761619056.0
2020-04-24,B,PROVIDA,39400.1,5014441038656.0
2020-04-24,B,UNO,40589.23,15651786105.0
2020-04-25,B,CAPITAL,39828.76,4098498845215.0
2020-04-25,B,CUPRUM,41163.94,3682709131702.0
2020-04-25,B,HABITAT,42128.37,5931083112892.0
2020-04-25,B,MODELO,39514.95,3024194212135.0
2020-04-25,B,PLANVITAL,39487.58,1607761619056.0
2020-04-25,B,PROVIDA,39400.1,5014441038656.0
2020-04-25,B,UNO,40589.23,15651786105.0
2020-04-26,B,CAPITAL,39828.76,4098498845215.0
2020-04-26,B,CUPRUM,41163.94,3682709131702.0
2020-04-26,B,HABITAT,42128.37,5931083112892.0
2020-04-26,B,MODELO,39514.95,3024194212135.0
2020-04-26,B,PLANVITAL,39487.58,1607761619056.0
2020-04-26,B,PROVIDA,39400.1,5014441038656.0
2020-04-26,B,UNO,40589.23,15651786105.0
2020-04-27,B,CAPITAL,39701.46,4070944177018.0
2020-04-27,B,CUPRUM,41021.32,3666446018145.0
2020-04-27,B,HABITAT,42019.97,5902719105794.0
2020-04-27,B,MODELO,39383.15,3011186689856.0
2020-04-27,B,PLANVITAL,39363.59,1602537208591.0
2020-04-27,B,PROVIDA,39245.96,4993453014903.0
2020-04-27,B,UNO,40450.17,15579437502.0
2020-04-28,B,CAPITAL,40070.77,4108040166632.0
2020-04-28,B,CUPRUM,41421.91,3702073148736.0
2020-04-28,B,HABITAT,42393.56,5954776543397.0
2020-04-28,B,MODELO,39797.17,3041710613509.0
2020-04-28,B,PLANVITAL,39749.8,1618459864747.0
2020-04-28,B,PROVIDA,39633.49,5042658880602.0
2020-04-28,B,UNO,40856.32,19700342797.0
2020-04-29,B,CAPITAL,40207.03,4124890188893.0
2020-04-29,B,CUPRUM,41579.22,3717332950340.0
2020-04-29,B,HABITAT,42535.24,5976509450254.0
2020-04-29,B,MODELO,39975.58,3055597745528.0
2020-04-29,B,PLANVITAL,39892.39,1624435424558.0
2020-04-29,B,PROVIDA,39802.9,5064453159692.0
2020-04-29,B,UNO,41023.57,19689391171.0
2020-04-30,B,CAPITAL,40352.1,4139645651456.0
2020-04-30,B,CUPRUM,41739.62,3734379516271.0
2020-04-30,B,HABITAT,42689.61,5983119839395.0
2020-04-30,B,MODELO,40198.93,3070956816618.0
2020-04-30,B,PLANVITAL,40041.34,1629408631367.0
2020-04-30,B,PROVIDA,39985.94,5080134434392.0
2020-04-30,B,UNO,41216.25,19814749462.0
2020-05-01,B,CAPITAL,40352.1,4139645651456.0
2020-05-01,B,CUPRUM,41739.62,3734379516271.0
2020-05-01,B,HABITAT,42689.61,5983119839395.0
2020-05-01,B,MODELO,40198.93,3070956816618.0
2020-05-01,B,PLANVITAL,40041.34,1629408631367.0
2020-05-01,B,PROVIDA,39985.94,5080134434392.0
2020-05-01,B,UNO,41216.25,19814749462.0
2020-05-02,B,CAPITAL,40352.1,4139645651456.0
2020-05-02,B,CUPRUM,41739.62,3734379516271.0
2020-05-02,B,HABITAT,42689.61,5983119839395.0
2020-05-02,B,MODELO,40198.93,3070956816618.0
2020-05-02,B,PLANVITAL,40041.34,1629408631367.0
2020-05-02,B,PROVIDA,39985.94,5080134434392.0
2020-05-02,B,UNO,41216.25,19814749462.0
2020-05-03,B,CAPITAL,40352.1,4139645651456.0
2020-05-03,B,CUPRUM,41739.62,3734379516271.0
2020-05-03,B,HABITAT,42689.61,5983119839395.0
2020-05-03,B,MODELO,40198.93,3070956816618.0
2020-05-03,B,PLANVITAL,40041.34,1629408631367.0
2020-05-03,B,PROVIDA,39985.94,5080134434392.0
2020-05-03,B,UNO,41216.25,19814749462.0
2020-05-04,B,CAPITAL,40060.84,4111566001362.0
2020-05-04,B,CUPRUM,41447.92,3714823972628.0
2020-05-04,B,HABITAT,42373.85,5940831184582.0
2020-05-04,B,MODELO,39879.69,3043301079271.0
2020-05-04,B,PLANVITAL,39769.03,1616599033770.0
2020-05-04,B,PROVIDA,39722.55,5044304218100.0
2020-05-04,B,UNO,40878.29,21419813367.0
2020-05-05,B,CAPITAL,39724.45,4081497720160.0
2020-05-05,B,CUPRUM,41059.72,3681472383852.0
2020-05-05,B,HABITAT,41997.76,5890260521784.0
2020-05-05,B,MODELO,39503.38,3015763265250.0
2020-05-05,B,PLANVITAL,39410.69,1602574445901.0
2020-05-05,B,PROVIDA,39312.22,4992477198784.0
2020-05-05,B,UNO,40482.2,21244427928.0
2020-05-06,B,CAPITAL,39853.85,4097634166145.0
2020-05-06,B,CUPRUM,41192.97,3697490962019.0
2020-05-06,B,HABITAT,42152.06,5917257002221.0
2020-05-06,B,MODELO,39646.46,3027964691478.0
2020-05-06,B,PLANVITAL,39547.6,1609270070027.0
2020-05-06,B,PROVIDA,39476.79,5015121225852.0
2020-05-06,B,UNO,40610.21,21394127840.0
2020-05-07,B,CAPITAL,40059.95,4118112730218.0
2020-05-07,B,CUPRUM,41371.92,3713944569022.0
2020-05-07,B,HABITAT,42365.52,5946691881040.0
2020-05-07,B,MODELO,39807.87,3041491568138.0
2020-05-07,B,PLANVITAL,39735.85,1617185651436.0
2020-05-07,B,PROVIDA,39657.45,5038227272763.0
2020-05-07,B,UNO,40774.69,21651814433.0
2020-05-08,B,CAPITAL,40164.29,4125462576684.0
2020-05-08,B,CUPRUM,41492.57,3726906406013.0
2020-05-08,B,HABITAT,42482.33,5966243474557.0
2020-05-08,B,MODELO,39939.29,3052389527764.0
2020-05-08,B,PLANVITAL,39845.01,1621873726034.0
2020-05-08,B,PROVIDA,39783.57,5054301651292.0
2020-05-08,B,UNO,40899.09,21764132501.0
2020-05-09,B,CAPITAL,40164.29,4125462576684.0
2020-05-09,B,CUPRUM,41492.57,3726906406013.0
2020-05-09,B,HABITAT,42482.33,5966243474557.0
2020-05-09,B,MODELO,39939.29,3052389527764.0
2020-05-09,B,PLANVITAL,39845.01,1621873726034.0
2020-05-09,B,PROVIDA,39783.57,5054301651292.0
2020-05-09,B,UNO,40899.09,21764132501.0
2020-05-10,B,CAPITAL,40164.29,4125462576684.0
2020-05-10,B,CUPRUM,41492.57,3726906406013.0
2020-05-10,B,HABITAT,42482.33,5966243474557.0
2020-05-10,B,MODELO,39939.29,3052389527764.0
2020-05-10,B,PLANVITAL,39845.01,1621873726034.0
2020-05-10,B,PROVIDA,39783.57,5054301651292.0
2020-05-10,B,UNO,40899.09,21764132501.0
2020-05-11,B,CAPITAL,40133.28,4124291968188.0
2020-05-11,B,CUPRUM,41474.65,3727347836339.0
2020-05-11,B,HABITAT,42438.62,5964817435670.0
2020-05-11,B,MODELO,39950.15,3056847410741.0
2020-05-11,B,PLANVITAL,39811.15,1621570655652.0
2020-05-11,B,PROVIDA,39762.04,5053534712768.0
2020-05-11,B,UNO,40897.36,21981688425.0
2020-05-12,B,CAPITAL,40012.03,4111597993765.0
2020-05-12,B,CUPRUM,41338.65,3717383255925.0
2020-05-12,B,HABITAT,42331.08,5952195797025.0
2020-05-12,B,MODELO,39835.68,3052687950056.0
2020-05-12,B,PLANVITAL,39694.99,1619520841155.0
2020-05-12,B,PROVIDA,39658.46,5042652817732.0
2020-05-12,B,UNO,40757.88,22113910922.0
2020-05-13,B,CAPITAL,39858.01,4082039115453.0
2020-05-13,B,CUPRUM,41155.38,3516970449968.0
2020-05-13,B,HABITAT,42153.67,5647016888435.0
2020-05-13,B,MODELO,39658.77,2987942255411.0
2020-05-13,B,PLANVITAL,39521.23,1605801096578.0
2020-05-13,B,PROVIDA,39498.25,4925847095216.0
2020-05-13,B,UNO,40586.15,21692225905.0
2020-05-14,B,CAPITAL,39445.38,3841003836713.0
2020-05-14,B,CUPRUM,40717.33,3303265901848.0
2020-05-14,B,HABITAT,41740.17,5344886578690.0
2020-05-14,B,MODELO,39208.88,2941431202306.0
2020-05-14,B,PLANVITAL,39139.65,1592948776969.0
2020-05-14,B,PROVIDA,39074.91,4839375759453.0
2020-05-14,B,UNO,40138.49,21763883610.0
2020-05-15,B,CAPITAL,39403.8,3728499081469.0
2020-05-15,B,CUPRUM,40670.45,3279098608111.0
2020-05-15,B,HABITAT,41635.8,5114724929071.0
2020-05-15,B,MODELO,39157.83,2936488102919.0
2020-05-15,B,PLANVITAL,39110.43,1597696877131.0
2020-05-15,B,PROVIDA,39014.68,4822217961914.0
2020-05-15,B,UNO,40085.07,23185484832.0
2020-05-16,B,CAPITAL,39403.8,3728499081469.0
2020-05-16,B,CUPRUM,40670.45,3279098608111.0
2020-05-16,B,HABITAT,41635.8,5114724929071.0
2020-05-16,B,MODELO,39157.83,2936488102919.0
2020-05-16,B,PLANVITAL,39110.43,1597696877131.0
2020-05-16,B,PROVIDA,39014.68,4822217961914.0
2020-05-16,B,UNO,40085.07,23185484832.0
2020-05-17,B,CAPITAL,39403.8,3728499081469.0
2020-05-17,B,CUPRUM,40670.45,3279098608111.0
2020-05-17,B,HABITAT,41635.8,5114724929071.0
2020-05-17,B,MODELO,39157.83,2936488102919.0
2020-05-17,B,PLANVITAL,39110.43,1597696877131.0
2020-05-17,B,PROVIDA,39014.68,4822217961914.0
2020-05-17,B,UNO,40085.07,23185484832.0
2020-05-18,B,CAPITAL,39568.01,3719485817583.0
2020-05-18,B,CUPRUM,40858.42,3283989954743.0
2020-05-18,B,HABITAT,41850.98,5126555411510.0
2020-05-18,B,MODELO,39340.33,2947701827538.0
2020-05-18,B,PLANVITAL,39265.22,1603981968507.0
2020-05-18,B,PROVIDA,39202.24,4840805225069.0
2020-05-18,B,UNO,40250.51,23235092615.0
2020-05-19,B,CAPITAL,40147.49,3754232520002.0
2020-05-19,B,CUPRUM,41410.07,3320589486013.0
2020-05-19,B,HABITAT,42425.65,5184178661379.0
2020-05-19,B,MODELO,39999.58,2996412299012.0
2020-05-19,B,PLANVITAL,39842.17,1627348010113.0
2020-05-19,B,PROVIDA,39787.22,4909893758602.0
2020-05-19,B,UNO,40890.35,23601266150.0
2020-05-20,B,CAPITAL,40218.52,3750376757754.0
2020-05-20,B,CUPRUM,41487.26,3322952782886.0
2020-05-20,B,HABITAT,42512.86,5187410577023.0
2020-05-20,B,MODELO,40057.38,2999493618001.0
2020-05-20,B,PLANVITAL,39904.46,1630333902317.0
2020-05-20,B,PROVIDA,39865.19,4917496840704.0
2020-05-20,B,UNO,40923.73,23538671096.0
2020-05-21,B,CAPITAL,40218.52,3750376757754.0
2020-05-21,B,CUPRUM,41487.26,3322952782886.0
2020-05-21,B,HABITAT,42512.86,5187410577023.0
2020-05-21,B,MODELO,40057.38,2999493618001.0
2020-05-21,B,PLANVITAL,39904.46,1630333902317.0
2020-05-21,B,PROVIDA,39865.19,4917496840704.0
2020-05-21,B,UNO,40923.73,23538671096.0
2020-05-22,B,CAPITAL,40039.06,3729270569857.0
2020-05-22,B,CUPRUM,41310.72,3305111879469.0
2020-05-22,B,HABITAT,42307.47,5158038377315.0
2020-05-22,B,MODELO,39894.3,2987024408149.0
2020-05-22,B,PLANVITAL,39737.4,1623599097022.0
2020-05-22,B,PROVIDA,39722.0,4897951960447.0
2020-05-22,B,UNO,40759.5,23508225384.0
2020-05-23,B,CAPITAL,40039.06,3729270569857.0
2020-05-23,B,CUPRUM,41310.72,3305111879469.0
2020-05-23,B,HABITAT,42307.47,5158038377315.0
2020-05-23,B,MODELO,39894.3,2987024408149.0
2020-05-23,B,PLANVITAL,39737.4,1623599097022.0
2020-05-23,B,PROVIDA,39722.0,4897951960447.0
2020-05-23,B,UNO,40759.5,23508225384.0
2020-05-24,B,CAPITAL,40039.06,3729270569857.0
2020-05-24,B,CUPRUM,41310.72,3305111879469.0
2020-05-24,B,HABITAT,42307.47,5158038377315.0
2020-05-24,B,MODELO,39894.3,2987024408149.0
2020-05-24,B,PLANVITAL,39737.4,1623599097022.0
2020-05-24,B,PROVIDA,39722.0,4897951960447.0
2020-05-24,B,UNO,40759.5,23508225384.0
2020-05-25,B,CAPITAL,39994.3,3721937414374.0
2020-05-25,B,CUPRUM,41232.69,3297547581316.0
2020-05-25,B,HABITAT,42225.95,5144900157614.0
2020-05-25,B,MODELO,39838.01,2982453577586.0
2020-05-25,B,PLANVITAL,39690.47,1621648491734.0
2020-05-25,B,PROVIDA,39675.18,4891239511670.0
2020-05-25,B,UNO,40719.89,23643345734.0
2020-05-26,B,CAPITAL,40126.77,3732894133963.0
2020-05-26,B,CUPRUM,41369.9,3307969441267.0
2020-05-26,B,HABITAT,42356.91,5160408358868.0
2020-05-26,B,MODELO,39980.82,2993067225313.0
2020-05-26,B,PLANVITAL,39816.96,1626919579199.0
2020-05-26,B,PROVIDA,39817.85,4908651958135.0
2020-05-26,B,UNO,40855.19,23714138304.0
2020-05-27,B,CAPITAL,40386.02,3756224820766.0
2020-05-27,B,CUPRUM,41646.19,3329754738966.0
2020-05-27,B,HABITAT,42624.62,5193188242013.0
2020-05-27,B,MODELO,40252.28,3013459651518.0
2020-05-27,B,PLANVITAL,40078.74,1637634064060.0
2020-05-27,B,PROVIDA,40066.61,4939415607219.0
2020-05-27,B,UNO,41115.6,23906222573.0
2020-05-28,B,CAPITAL,40787.51,3792343051950.0
2020-05-28,B,CUPRUM,42041.23,3361050804636.0
2020-05-28,B,HABITAT,42994.54,5236954040134.0
2020-05-28,B,MODELO,40630.31,3041399760325.0
2020-05-28,B,PLANVITAL,40443.63,1652321848215.0
2020-05-28,B,PROVIDA,40420.43,4982340837887.0
2020-05-28,B,UNO,41483.38,24124749242.0
2020-05-29,B,CAPITAL,40707.77,3784761842644.0
2020-05-29,B,CUPRUM,41983.54,3361902219407.0
2020-05-29,B,HABITAT,42944.39,5221891514373.0
2020-05-29,B,MODELO,40582.7,3036088928807.0
2020-05-29,B,PLANVITAL,40392.6,1649764932421.0
2020-05-29,B,PROVIDA,40363.94,4966298056438.0
2020-05-29,B,UNO,41451.9,24226800506.0
2020-05-30,B,CAPITAL,40707.77,3784761842644.0
2020-05-30,B,CUPRUM,41983.54,3361902219407.0
2020-05-30,B,HABITAT,42944.39,5221891514373.0
2020-05-30,B,MODELO,40582.7,3036088928807.0
2020-05-30,B,PLANVITAL,40392.6,1649764932421.0
2020-05-30,B,PROVIDA,40363.94,4966298056438.0
2020-05-30,B,UNO,41451.9,24226800506.0
2020-05-31,B,CAPITAL,40707.77,3784761842644.0
2020-05-31,B,CUPRUM,41983.54,3361902219407.0
2020-05-31,B,HABITAT,42944.39,5221891514373.0
